index,word,_score,_pvalue
1321,87,2.646796475579245,0.10375880375271865
1992,bối_cảnh,2.646796475579245,0.10375880375271865
3480,giảm_chấn_thương,2.646796475579245,0.10375880375271865
519,252,2.646796475579245,0.10375880375271865
8427,vào_khoảng,2.6441322899321547,0.10393289156558408
7867,tách,2.6441322899321547,0.10393289156558408
9290,đệm,2.6441322899321547,0.10393289156558408
2765,cảm_hứng,2.6441322899321547,0.10393289156558408
1642,bao_bọc,2.6441322899321547,0.10393289156558408
5026,men,2.6370052245782323,0.10440017496140203
6131,phẳng,2.6285509949346295,0.10495745974299696
4922,lối,2.622934761781623,0.10532947143409345
2354,chật_chội,2.617075097469165,0.1057191488607317
2275,chìm,2.617075097469165,0.1057191488607317
8554,vốn,2.6169083559428574,0.10573026055109261
9032,đàn_anh,2.6140071989919176,0.10592379936596166
2516,con_số,2.603846429061908,0.10660470277232048
5035,mg,2.5900406314298814,0.10753757701756325
6916,tft,2.5801846224692384,0.10820904038357734
6945,thao_tác,2.5562590156855807,0.10985826672614091
8763,xám,2.5562590156855807,0.10985826672614091
418,2014,2.536746811903887,0.11122373649755786
5673,nhận,2.5335394603374537,0.11144996960332283
7528,trang_bị,2.531639422012854,0.11158422917522942
5843,năng_động,2.523331115382131,0.1121734017450784
1206,750,2.514090790390333,0.11283269386963522
1876,bản_đồ,2.510555251053935,0.11308608074530231
1938,bắt,2.5074251302149206,0.11331093519759204
5928,odyssey,2.5074251302149206,0.11331093519759204
5122,mpv,2.5002267978226724,0.1138299043299327
5602,nhân_vật,2.4976026082266296,0.11401974847027256
6020,phong_thái,2.4976026082266296,0.11401974847027256
3440,giàu,2.4976026082266296,0.11401974847027256
1020,580,2.4976026082266296,0.11401974847027256
833,460,2.4976026082266296,0.11401974847027256
3244,escape,2.4976026082266296,0.11401974847027256
8717,xoay_xở,2.4976026082266296,0.11401974847027256
2217,chuyên_môn,2.4976026082266296,0.11401974847027256
4827,lưng,2.4770660596439784,0.11551755948397431
3972,hông,2.4740190200833143,0.11574163573301254
8935,đa_phương_tiện,2.470081268685257,0.11603192502436623
3415,gia_tốc,2.470081268685257,0.11603192502436623
9038,đá,2.470081268685257,0.11603192502436623
2536,coupe,2.470081268685257,0.11603192502436623
152,12v,2.470081268685257,0.11603192502436623
7672,trước_bạ,2.470081268685257,0.11603192502436623
9438,ưa_nhìn,2.4541865304707686,0.11721187790612478
435,205,2.4541865304707686,0.11721187790612478
4813,lý_tưởng,2.4541865304707686,0.11721187790612478
4844,lược,2.4541865304707686,0.11721187790612478
4127,hữu_dụng,2.4541865304707686,0.11721187790612478
4877,lẫy,2.452728123629745,0.1173208055317709
6367,rs,2.4486243601396374,0.11762791415492659
8440,vì_thế,2.4395999474524745,0.11830639422034449
6590,sonet,2.4395999474524745,0.11830639422034449
4733,làm,2.4304594871262366,0.11899801318879316
7340,tiêu_dùng,2.42989077267969,0.11904119289858282
8746,xuất_sắc,2.427511139799305,0.11922205490858175
5161,mác,2.427511139799305,0.11922205490858175
4019,hấp_thụ,2.427511139799305,0.11922205490858175
8565,vớt_vát,2.427511139799305,0.11922205490858175
300,177,2.427511139799305,0.11922205490858175
5128,mua_bán,2.427511139799305,0.11922205490858175
7221,thị,2.427511139799305,0.11922205490858175
9226,đậm,2.426052325038313,0.11933308122243688
5363,nam_tính,2.4184464453373495,0.11991380008323249
2155,chia,2.407471169671046,0.12075729890226883
5444,ngoại_hình,2.4043515668053184,0.1209982520766422
3857,hyundai_tucson,2.385627565005753,0.12245570753423247
4728,lx,2.385627565005753,0.12245570753423247
3590,gói,2.382679442758019,0.12268695457541483
7987,tương_phản,2.3725702370776114,0.1234835941122628
8888,âu,2.3718947417010883,0.12353702963801612
7717,trắng,2.3674146146560533,0.12389208338879679
4042,hằng,2.3642672194510626,0.12414219442437656
6088,phương,2.3642672194510626,0.12414219442437656
983,550,2.3642672194510626,0.12414219442437656
5913,nới,2.3642672194510626,0.12414219442437656
259,165,2.3642672194510626,0.12414219442437656
8108,tốc,2.352578380616215,0.12507597981657625
3419,giai_đoạn,2.352578380616215,0.12507597981657625
5511,ngưỡng,2.352578380616215,0.12507597981657625
5621,nhô,2.352578380616215,0.12507597981657625
8380,vms,2.352578380616215,0.12507597981657625
3938,hình_dạng,2.352578380616215,0.12507597981657625
2278,chín,2.352578380616215,0.12507597981657625
389,1m75,2.352578380616215,0.12507597981657625
3655,gợi,2.352578380616215,0.12507597981657625
5901,nội_thành,2.3197075327595322,0.12774404248779772
3729,hiện_diện,2.3197075327595322,0.12774404248779772
6229,quen,2.315946916131839,0.12805329908009702
2987,drl,2.315946916131839,0.12805329908009702
7098,thích_vẻ,2.315946916131839,0.12805329908009702
453,213,2.315946916131839,0.12805329908009702
6808,sụt_giảm,2.315946916131839,0.12805329908009702
3025,dày_dặn,2.315946916131839,0.12805329908009702
892,4g,2.315946916131839,0.12805329908009702
8277,vat,2.315946916131839,0.12805329908009702
3715,hiếm_hoi,2.315946916131839,0.12805329908009702
1147,690,2.315946916131839,0.12805329908009702
893,4h,2.315946916131839,0.12805329908009702
4096,hội_tụ,2.315946916131839,0.12805329908009702
4932,lộ_thiên,2.315946916131839,0.12805329908009702
7993,tương_tác,2.315946916131839,0.12805329908009702
3043,dã_ngoại,2.315946916131839,0.12805329908009702
8642,xe_bọc,2.315946916131839,0.12805329908009702
5154,màn_hình_chìm,2.315946916131839,0.12805329908009702
2730,cơn_sốt,2.315946916131839,0.12805329908009702
6958,theta,2.315946916131839,0.12805329908009702
2590,cuộn,2.315946916131839,0.12805329908009702
7908,tình_cảm,2.315946916131839,0.12805329908009702
8830,youtube,2.315946916131839,0.12805329908009702
8083,tắc,2.315946916131839,0.12805329908009702
8493,vải,2.315946916131839,0.12805329908009702
3108,dấu_hiệu,2.315946916131839,0.12805329908009702
754,416,2.315946916131839,0.12805329908009702
3530,goa,2.315946916131839,0.12805329908009702
761,420,2.315946916131839,0.12805329908009702
5279,mặt_trời,2.315946916131839,0.12805329908009702
2736,cười,2.315946916131839,0.12805329908009702
5296,mọc,2.315946916131839,0.12805329908009702
6121,phần_nào,2.3128710595405324,0.1283068637099011
4298,khách,2.2976907738674908,0.12956650018365312
2300,chú_trọng,2.2976907738674908,0.12956650018365312
5506,người_lớn,2.2951584018445903,0.12977797043723754
7680,trước_sau,2.2896901573535047,0.13023591954084823
2161,chinh_phục,2.2896901573535047,0.13023591954084823
6702,sát,2.274558502352517,0.13151257111398637
8110,tối,2.268008298723035,0.13206953464303714
4108,hợp_kim,2.2679655961618446,0.13207317426775664
6752,sản_phẩm,2.267547141977894,0.13210884588061128
4429,kim_cương,2.238727552812774,0.1345916975391109
5472,nguồn_gốc,2.238727552812774,0.1345916975391109
5725,nhắc_nhở,2.2133553124273364,0.1368208039357746
5813,nên_người,2.2133553124273364,0.1368208039357746
9309,đọc,2.2133553124273364,0.1368208039357746
3176,dự_kiến,2.2133553124273364,0.1368208039357746
5179,mã_hóa,2.2133553124273364,0.1368208039357746
7351,tiếng,2.211573855473498,0.13697886201170154
3912,hành_lý,2.2051367687994214,0.1375516938615029
2355,chật_hẹp,2.2017142865368733,0.1378573509298858
7786,trực_tiếp,2.1693682008275026,0.1407840635613804
3727,hiểu,2.166764707610433,0.14102264719646299
3904,hàng_loạt,2.160507657162151,0.14159790223535193
8603,wigo,2.1593913621464162,0.14170080811505792
1860,bạn_đọc,2.157625459901368,0.141863769888441
5909,nội_đô,2.1562679470009902,0.14198918772934233
7012,thu_hút,2.1558693588245257,0.1420260361456742
4709,loạt,2.1547475943461682,0.1421297980076632
7986,tương_lai,2.143248180809093,0.14319841074187234
9411,đột_phá,2.143248180809093,0.14319841074187234
1990,bốc,2.143248180809093,0.14319841074187234
5293,mệt_mỏi,2.133821689956449,0.14408113695271998
2316,chơi,2.133821689956449,0.14408113695271998
4323,khó_chịu,2.133821689956449,0.14408113695271998
8752,xuống_dốc,2.133821689956449,0.14408113695271998
8189,từng,2.1255883726553244,0.1448571453416113
5622,nhôm,2.1067215116811884,0.14665321421939095
8697,xi_lanh,2.1012003382842512,0.1471835533473575
3158,dọc,2.097419255790996,0.1475479956585648
98,103,2.089768937282213,0.14828849701295493
9028,đài,2.089768937282213,0.14828849701295493
7591,trung_niên,2.089768937282213,0.14828849701295493
2628,cát,2.089768937282213,0.14828849701295493
8991,điểm_xuyết,2.089768937282213,0.14828849701295493
385,1m65,2.089768937282213,0.14828849701295493
8796,xảy,2.089768937282213,0.14828849701295493
6987,thiện_cảm,2.089768937282213,0.14828849701295493
3575,gây,2.076160886617869,0.14961606613920503
4685,liệu,2.075520118830452,0.14967890824261923
8926,đa,2.064262706883641,0.15078784087204902
1793,bát,2.0527256341215816,0.15193397688979543
9367,đồng_tiền,2.0527256341215816,0.15193397688979543
3835,hybrid,2.0511429494186055,0.1520919746412389
6787,sống,2.0511429494186055,0.1520919746412389
4172,isofix,2.0511429494186055,0.1520919746412389
7333,tiên_phong,2.0511429494186055,0.1520919746412389
7238,thống_nhất,2.0511429494186055,0.1520919746412389
7961,tăng_cường,2.0511429494186055,0.1520919746412389
7355,tiếng_động_cơ,2.0511429494186055,0.1520919746412389
9459,ảnh,2.0511429494186055,0.1520919746412389
4798,lôi_cuốn,2.0511429494186055,0.1520919746412389
7966,tăng_vẻ,2.0511429494186055,0.1520919746412389
6580,sohc,2.0511429494186055,0.1520919746412389
6564,smart,2.0511429494186055,0.1520919746412389
8507,vận_tải,2.0511429494186055,0.1520919746412389
1544,ancap,2.0300570121942876,0.15421482221689395
142,122,2.0300570121942876,0.15421482221689395
4679,liếc,2.0300570121942876,0.15421482221689395
1293,84,2.0300570121942876,0.15421482221689395
772,429,2.0300570121942876,0.15421482221689395
5554,nhanh_nhẹn,2.0300570121942876,0.15421482221689395
406,2009,2.0300570121942876,0.15421482221689395
1317,865,2.0300570121942876,0.15421482221689395
1141,685,2.0300570121942876,0.15421482221689395
5442,ngoại,2.0300570121942876,0.15421482221689395
1303,852,2.0300570121942876,0.15421482221689395
971,540,2.0300570121942876,0.15421482221689395
8274,vama,2.0300570121942876,0.15421482221689395
7253,thời_đại,2.0300570121942876,0.15421482221689395
1991,bốc_lửa,2.0300570121942876,0.15421482221689395
4739,làm_dữ_liệu,2.0300570121942876,0.15421482221689395
965,536,2.0300570121942876,0.15421482221689395
4478,kèo,2.0300570121942876,0.15421482221689395
2660,có_vẻ,2.0300570121942876,0.15421482221689395
1438,9g,2.0300570121942876,0.15421482221689395
6747,sạch,2.0300570121942876,0.15421482221689395
708,385,2.0300570121942876,0.15421482221689395
1143,688,2.0300570121942876,0.15421482221689395
3362,gai_góc,2.0300570121942876,0.15421482221689395
4088,hỗ,2.0300570121942876,0.15421482221689395
2828,cố,2.0300570121942876,0.15421482221689395
7723,trắng_ngọc_trai,2.0300570121942876,0.15421482221689395
3222,elip,2.0300570121942876,0.15421482221689395
562,275,2.0300570121942876,0.15421482221689395
4483,kéo,2.023134292313238,0.15491908413632913
9103,đô_thị,1.9995632126939469,0.1573445428972319
3728,hiện,1.9956609578248368,0.15775023294647214
7508,toàn_cảnh,1.994539291943619,0.15786706466253142
5552,nhanh_chóng,1.994539291943619,0.15786706466253142
4990,mang,1.9899474157312966,0.15834637760936912
6498,say,1.9850973566844337,0.1588544392064679
9337,đốt,1.9850973566844337,0.1588544392064679
3930,hé,1.9850973566844337,0.1588544392064679
6697,sáng_suốt,1.9850973566844337,0.1588544392064679
2984,dreams,1.9850973566844337,0.1588544392064679
3452,gián_đoạn,1.9850973566844337,0.1588544392064679
8473,vút,1.9850973566844337,0.1588544392064679
2951,din,1.9850973566844337,0.1588544392064679
4139,idrive,1.9850973566844337,0.1588544392064679
3498,giằng,1.9850973566844337,0.1588544392064679
2117,chai,1.9850973566844337,0.1588544392064679
4994,mark_levinson,1.9850973566844337,0.1588544392064679
7073,tháo,1.9850973566844337,0.1588544392064679
3589,góc_độ,1.9850973566844337,0.1588544392064679
8545,vỉa_hè,1.9850973566844337,0.1588544392064679
4903,lẽ_ra,1.9850973566844337,0.1588544392064679
598,2h,1.9850973566844337,0.1588544392064679
8794,xả,1.9850973566844337,0.1588544392064679
9178,đại_gia,1.9850973566844337,0.1588544392064679
2365,chắn_bùn,1.9850973566844337,0.1588544392064679
1933,bật_tắt,1.9850973566844337,0.1588544392064679
7921,tín_hiệu,1.9850973566844337,0.1588544392064679
6884,taxi,1.9850973566844337,0.1588544392064679
4687,lo_lắng,1.9850973566844337,0.1588544392064679
6871,tan,1.9850973566844337,0.1588544392064679
7138,thư_giãn,1.9850973566844337,0.1588544392064679
3156,dịu,1.9850973566844337,0.1588544392064679
7837,tuân,1.9850973566844337,0.1588544392064679
9417,đợi,1.9850973566844337,0.1588544392064679
7373,tiềm_lực,1.9850973566844337,0.1588544392064679
7538,trang_điểm,1.9850973566844337,0.1588544392064679
9101,đóng_góp,1.9850973566844337,0.1588544392064679
138,120nm,1.9850973566844337,0.1588544392064679
2717,cơ_chế,1.9850973566844337,0.1588544392064679
8912,ý_định,1.9850973566844337,0.1588544392064679
649,340,1.9850973566844337,0.1588544392064679
1309,859,1.9850973566844337,0.1588544392064679
9123,đúng_đắn,1.9850973566844337,0.1588544392064679
1469,accord,1.9747401944196203,0.159945614707269
6781,số_lượng,1.9692842664571688,0.16052385353627321
5419,nghèo_nàn,1.9692842664571688,0.16052385353627321
6204,q5,1.9692842664571688,0.16052385353627321
2138,chevrolet_cruze,1.9692842664571688,0.16052385353627321
6794,sở,1.9692842664571688,0.16052385353627321
9271,đề_cập,1.9692842664571688,0.16052385353627321
608,3008,1.9663452968102801,0.16083632302432704
7948,tùy_chỉnh,1.9628063231018733,0.16121350501434184
2598,cài_đặt,1.9628063231018733,0.16121350501434184
7856,tài_chính,1.9628063231018733,0.16121350501434184
9414,đời_mới,1.9628063231018733,0.16121350501434184
6568,smartphone,1.9628063231018733,0.16121350501434184
6669,suzuki_swift,1.960213445562094,0.16149049269054247
1989,bố_trí,1.9575182420570063,0.16177898687337078
4681,liền,1.9457741401342539,0.16304295610567
7344,tiếc,1.9433506187845455,0.16330519052588988
2085,capo,1.9406411523008906,0.16359893570079664
4312,khâu,1.9406411523008906,0.16359893570079664
6491,sao,1.9371128142600424,0.1639823634120901
9043,đáng_giá,1.9371128142600424,0.1639823634120901
3308,ford_everest,1.9344974294360477,0.16426724225346234
4612,lai,1.910193948573017,0.16694171613181163
8890,êm,1.9014249367888199,0.16791890997113176
6472,sai,1.9014249367888199,0.16791890997113176
6003,phay,1.8964646673274033,0.16847456962199386
7729,trẻ_hoá,1.8964646673274033,0.16847456962199386
5514,ngạc_nhiên,1.8964646673274033,0.16847456962199386
5821,nói_chung,1.8964646673274033,0.16847456962199386
6505,se,1.8964646673274033,0.16847456962199386
810,45,1.8964646673274033,0.16847456962199386
4559,kịp,1.8927706856631092,0.1688897465261413
3526,gls,1.8927706856631092,0.1688897465261413
2432,chủ,1.8871957773239894,0.169518549496944
5951,orlando,1.8766918836957194,0.17071061355639447
8939,đai,1.8745116510456679,0.17095924777694954
2261,châu_âu,1.8745116510456679,0.17095924777694954
5331,mới_đây,1.8730632065429695,0.1711246586380843
6327,rav4,1.8730632065429695,0.1711246586380843
6485,santa,1.8561232758593988,0.1730728973782773
1773,bác,1.847954166492487,0.1740215245029379
3574,gân_guốc,1.847954166492487,0.1740215245029379
3528,gm,1.847954166492487,0.1740215245029379
571,28,1.847954166492487,0.1740215245029379
8615,x1,1.847954166492487,0.1740215245029379
8529,vặn,1.847954166492487,0.1740215245029379
6984,thiếu_sót,1.847954166492487,0.1740215245029379
8815,xứ,1.847954166492487,0.1740215245029379
980,549,1.847954166492487,0.1740215245029379
1512,all_new,1.847954166492487,0.1740215245029379
638,33,1.847954166492487,0.1740215245029379
7964,tăng_trưởng,1.847954166492487,0.1740215245029379
5158,màu_sắc,1.8467038788834076,0.17416723991435565
514,250,1.844906772293736,0.17437693075687927
345,190,1.8406398978530771,0.17487596582858883
3840,hyundai_accent,1.836707305087969,0.17533736204611783
2579,cuối,1.8334654524088707,0.17571877135003652
7701,trải,1.827490868016697,0.17642419934457199
8880,âm,1.8215319081443144,0.17713103769549787
3946,hình_thành,1.8215319081443144,0.17713103769549787
4437,kinh_nghiệm,1.8215319081443144,0.17713103769549787
660,350,1.8215319081443144,0.17713103769549787
6296,ra_công_suất,1.8215319081443144,0.17713103769549787
3509,giờ,1.8215319081443144,0.17713103769549787
4744,làm_quen,1.8215319081443144,0.17713103769549787
9394,đội_ngũ,1.8165699301839469,0.17772211041501695
7845,tuổi_đời,1.8145560802757665,0.17796265027890093
5492,ngôi_sao,1.8145560802757665,0.17796265027890093
6982,thiếu_hụt,1.8145560802757665,0.17796265027890093
8687,xem_xét,1.8145560802757665,0.17796265027890093
2871,cứng_nhắc,1.8145560802757665,0.17796265027890093
2494,cm,1.8145560802757665,0.17796265027890093
358,195,1.8145560802757665,0.17796265027890093
8759,xác,1.8145560802757665,0.17796265027890093
7206,thế_nào,1.8145560802757665,0.17796265027890093
9082,đèo,1.802233847730481,0.17944266802088532
8076,tận_dụng,1.7659798379465974,0.18388038929505296
9362,đồng_nghĩa,1.7659798379465974,0.18388038929505296
9266,đến,1.7641525826108708,0.18410740170185058
3793,hoàn_thiện,1.761302102517529,0.18446218587894192
7868,tách_biệt,1.761302102517529,0.18446218587894192
7144,thương_mại,1.7546098729292945,0.18529825510061487
6034,phát_hiện,1.7546098729292945,0.18529825510061487
4509,kín,1.7546098729292945,0.18529825510061487
8540,vệ_sinh,1.7546098729292945,0.18529825510061487
8513,vật_dụng,1.7546098729292945,0.18529825510061487
7374,tiềm_năng,1.7546098729292945,0.18529825510061487
9192,đảm_bảo_an_toàn,1.7546098729292945,0.18529825510061487
1952,bằng_phẳng,1.7546098729292945,0.18529825510061487
3467,giải,1.7546098729292945,0.18529825510061487
5065,mitsubishi_outlander,1.7546098729292945,0.18529825510061487
600,2nr,1.7546098729292945,0.18529825510061487
1888,bảo_hiểm,1.7546098729292945,0.18529825510061487
9268,đề,1.7546098729292945,0.18529825510061487
5850,nạp,1.7546098729292945,0.18529825510061487
2244,chào_mừng,1.7546098729292945,0.18529825510061487
5169,máy_bay,1.7546098729292945,0.18529825510061487
1697,biểu_tượng,1.7546098729292945,0.18529825510061487
1647,bao_phủ,1.7546098729292945,0.18529825510061487
1705,blue,1.7546098729292945,0.18529825510061487
5990,peugeot,1.754469365538788,0.1853158559735259
6779,số,1.7300600672239979,0.18840322659678577
6270,quả,1.7192399920478847,0.18979090406399485
7169,thấu_kính,1.7192399920478847,0.18979090406399485
4908,lệ_phí,1.7192399920478847,0.18979090406399485
7800,tung,1.7192399920478847,0.18979090406399485
7711,trần,1.7182377942148306,0.1899200376402804
6031,pháp,1.711130972321497,0.19083869835838466
2490,class,1.710643390148654,0.19090191519654737
8199,tự_tin,1.7076827947218796,0.19128629225033283
6357,rondo,1.7032145495496178,0.1918681201594759
9259,đẹp_mắt,1.6956705678354442,0.19285514711424387
3564,gài,1.6760605269268887,0.1954487392783718
1692,biển,1.6760605269268887,0.1954487392783718
4569,kỳ_vọng,1.6737035007026233,0.19576321450931586
4928,lỗ,1.6737035007026233,0.19576321450931586
3411,gia_nhập,1.6737035007026233,0.19576321450931586
1643,bao_giờ,1.6651242168834042,0.1969128801995911
4054,hết_sức,1.6646443873686518,0.1969774129188438
2284,chính_sách,1.660870062471501,0.19748589071596725
3921,hào_phóng,1.660870062471501,0.19748589071596725
5342,mục,1.6542477972370284,0.19838176785464362
2266,chê_trách,1.6542477972370284,0.19838176785464362
7383,tiểu,1.6542477972370284,0.19838176785464362
3122,dẫm,1.6542477972370284,0.19838176785464362
1578,artico,1.6542477972370284,0.19838176785464362
4288,khuất,1.6542477972370284,0.19838176785464362
6434,rắn_chắc,1.6542477972370284,0.19838176785464362
2382,chết,1.6542477972370284,0.19838176785464362
7195,thẻ,1.6542477972370284,0.19838176785464362
8628,xa_lộ,1.6542477972370284,0.19838176785464362
1975,bị_động,1.6542477972370284,0.19838176785464362
7190,thắt_lưng,1.6542477972370284,0.19838176785464362
431,203,1.6542477972370284,0.19838176785464362
2688,công_ty,1.6542477972370284,0.19838176785464362
6171,porsche,1.6542477972370284,0.19838176785464362
8292,venturer,1.6542477972370284,0.19838176785464362
529,259,1.6542477972370284,0.19838176785464362
474,226,1.6542477972370284,0.19838176785464362
6369,rsc,1.6542477972370284,0.19838176785464362
6225,quattro,1.6542477972370284,0.19838176785464362
4554,kệ,1.6542477972370284,0.19838176785464362
8088,tắt_tự_động,1.6542477972370284,0.19838176785464362
5390,new_i,1.6542477972370284,0.19838176785464362
6769,sắp_đặt,1.6542477972370284,0.19838176785464362
2642,còi,1.6542477972370284,0.19838176785464362
4316,khí_chất,1.6542477972370284,0.19838176785464362
1340,89,1.6542477972370284,0.19838176785464362
3924,hát,1.6542477972370284,0.19838176785464362
2254,chân_kính,1.6542477972370284,0.19838176785464362
1234,786,1.6542477972370284,0.19838176785464362
1080,625,1.6542477972370284,0.19838176785464362
194,146,1.6542477972370284,0.19838176785464362
12,010,1.6542477972370284,0.19838176785464362
2966,dna,1.6542477972370284,0.19838176785464362
7828,tuyết,1.6542477972370284,0.19838176785464362
3490,giản_đơn,1.6542477972370284,0.19838176785464362
9284,để_dành,1.6542477972370284,0.19838176785464362
1323,871,1.6542477972370284,0.19838176785464362
9335,đốm,1.6542477972370284,0.19838176785464362
4560,kịp_thời,1.6542477972370284,0.19838176785464362
6380,rx350,1.6542477972370284,0.19838176785464362
8091,tết,1.6542477972370284,0.19838176785464362
7834,tuyệt_đối,1.6542477972370284,0.19838176785464362
8041,tạo_hình_vuông_vức,1.6542477972370284,0.19838176785464362
4070,học,1.6542477972370284,0.19838176785464362
3371,gat,1.6542477972370284,0.19838176785464362
4375,khỏe_khắn,1.6542477972370284,0.19838176785464362
1351,8l,1.6542477972370284,0.19838176785464362
3960,hòa_hợp,1.6542477972370284,0.19838176785464362
9491,ổng,1.6542477972370284,0.19838176785464362
3406,ghồ,1.6542477972370284,0.19838176785464362
9431,đứt_đoạn,1.6542477972370284,0.19838176785464362
7933,tóm,1.6542477972370284,0.19838176785464362
3098,dải_vòng,1.6542477972370284,0.19838176785464362
7749,trống_trơn,1.6542477972370284,0.19838176785464362
4167,iphone,1.6542477972370284,0.19838176785464362
404,2007,1.6542477972370284,0.19838176785464362
3210,ecu,1.6542477972370284,0.19838176785464362
4926,lồng,1.6542477972370284,0.19838176785464362
3405,ghề,1.6542477972370284,0.19838176785464362
862,480,1.6542477972370284,0.19838176785464362
6572,snow,1.6542477972370284,0.19838176785464362
6951,thay_đổi_mới,1.6542477972370284,0.19838176785464362
6372,rung_động,1.6542477972370284,0.19838176785464362
831,45r18,1.6542477972370284,0.19838176785464362
8178,tức_thời,1.6542477972370284,0.19838176785464362
5658,nhấn_mạnh_vẻ,1.6542477972370284,0.19838176785464362
3628,gặt_hái,1.6542477972370284,0.19838176785464362
3684,hd,1.6542477972370284,0.19838176785464362
6555,size,1.6542477972370284,0.19838176785464362
467,220v,1.6542477972370284,0.19838176785464362
2587,cuộc_sống,1.6542477972370284,0.19838176785464362
2229,chuyển_đổi,1.6542477972370284,0.19838176785464362
3681,hay_là,1.6542477972370284,0.19838176785464362
8860,zắc,1.6542477972370284,0.19838176785464362
265,167,1.6542477972370284,0.19838176785464362
2848,cộng_hưởng,1.6542477972370284,0.19838176785464362
8747,xuất_thân,1.6542477972370284,0.19838176785464362
2982,drcc,1.6542477972370284,0.19838176785464362
1847,bước_tiến,1.6542477972370284,0.19838176785464362
5920,nữ_giới,1.6542477972370284,0.19838176785464362
8832,yên,1.6542477972370284,0.19838176785464362
7575,triệt_để,1.6542477972370284,0.19838176785464362
4222,khan,1.6542477972370284,0.19838176785464362
3787,hoài_nghi,1.6542477972370284,0.19838176785464362
3138,dẹp,1.6542477972370284,0.19838176785464362
7669,trưng_bày,1.6542477972370284,0.19838176785464362
4830,lưu_hành,1.6542477972370284,0.19838176785464362
3260,ex,1.6542477972370284,0.19838176785464362
5831,núi,1.6542477972370284,0.19838176785464362
2810,cầu_toàn,1.6542477972370284,0.19838176785464362
8134,tổ_hợp,1.6542477972370284,0.19838176785464362
9299,định,1.6542477972370284,0.19838176785464362
5645,nhạt,1.6542477972370284,0.19838176785464362
840,465,1.6542477972370284,0.19838176785464362
5741,nhịp_nhàng,1.6542477972370284,0.19838176785464362
3409,gia_cố,1.6542477972370284,0.19838176785464362
5651,nhả,1.6542477972370284,0.19838176785464362
7135,thăng_hoa,1.6542477972370284,0.19838176785464362
4484,kéo_dài,1.641320348310869,0.20014440732120492
1685,biến_thiên,1.6333132459800763,0.20124539188456225
4085,hổ,1.6307619597420298,0.20159769120698923
1538,analog,1.6307619597420298,0.20159769120698923
1161,700,1.6168275351757404,0.2035347105117827
3143,dễ_chịu,1.6168275351757404,0.2035347105117827
4490,kép,1.6162023535040582,0.2036221292808877
4226,khen,1.6142934257570192,0.20388932740110938
7328,titanium,1.6112687954511031,0.20431354025435045
6998,thoáng,1.5900682359832232,0.20731638507276973
5337,mở,1.5892233541073648,0.20743712994312388
2445,chủ_động,1.5710455491718063,0.21005523958458597
1955,bến,1.560661059042828,0.21156845476793468
495,240,1.560661059042828,0.21156845476793468
1048,6000,1.560661059042828,0.21156845476793468
9339,đồ_chơi,1.560661059042828,0.21156845476793468
1940,bắt_gặp,1.560661059042828,0.21156845476793468
7976,tư_thế,1.560661059042828,0.21156845476793468
4889,lắm,1.560661059042828,0.21156845476793468
7234,thốc,1.560661059042828,0.21156845476793468
3101,dải_xi,1.560661059042828,0.21156845476793468
6057,phân_phối,1.559040154238901,0.21180581549214447
3541,gr,1.5585412591218402,0.2118789358516418
5146,mylink,1.5585412591218402,0.2118789358516418
5227,mượt,1.55093097938049,0.21299805572575226
2920,danh_tiếng,1.55093097938049,0.21299805572575226
4165,ion,1.55093097938049,0.21299805572575226
2280,chính,1.5480592063890997,0.21342218340655372
8210,tỷ,1.5418693363649087,0.21433977254044725
4660,line,1.5331584703902243,0.21563903292028166
8064,tầm,1.5132385893186129,0.21864557070468243
1882,bảng_táp,1.5093875629006923,0.21923256262447954
5494,ngôn_ngữ,1.5017045944440217,0.2204092684080487
7991,tương_thích,1.49898675248866,0.22082733243380928
2669,công_bố,1.493082836221943,0.2217387558032241
8243,uốn_lượn,1.4836084999387504,0.22321079137143005
6439,rẻ_tiền,1.4836084999387504,0.22321079137143005
5543,ngừng,1.4836084999387504,0.22321079137143005
7223,thị_hiếu,1.4836084999387504,0.22321079137143005
8089,tặng,1.4836084999387504,0.22321079137143005
8933,đa_giác,1.4836084999387504,0.22321079137143005
6136,phối_hợp,1.4836084999387504,0.22321079137143005
3667,hac,1.4836084999387504,0.22321079137143005
4109,hợp_lí,1.4836084999387504,0.22321079137143005
1774,bám,1.4819485686461775,0.22346989936511916
9384,độc_giả,1.4819485686461775,0.22346989936511916
2604,cá_mập,1.4799246157165713,0.2237863172445663
2206,chung,1.470179098221084,0.22531743816541924
3153,dịch_vụ,1.4701758212902787,0.22531795511415534
2905,da_màu,1.4643161569778198,0.22624462169812348
2667,công,1.4643161569778198,0.22624462169812348
2586,cuộc_chơi,1.4643161569778198,0.22624462169812348
7031,thuận_lợi,1.4643161569778198,0.22624462169812348
1518,altima,1.4643161569778198,0.22624462169812348
9084,đêm,1.4643161569778198,0.22624462169812348
2498,cockpit,1.4643161569778198,0.22624462169812348
6023,phong_độ,1.4643161569778198,0.22624462169812348
1405,96,1.4643161569778198,0.22624462169812348
7951,tùy_phiên_bản,1.4643161569778198,0.22624462169812348
8965,đi_sâu,1.4643161569778198,0.22624462169812348
186,144,1.4643161569778198,0.22624462169812348
8743,xuất_hiện_tại,1.4643161569778198,0.22624462169812348
