index,word,_score,_pvalue
5869,phân_cấp,3.0225217820154526,0.08211568549893224
809,44nm,3.0225217820154526,0.08211568549893224
808,44mm,3.0225217820154526,0.08211568549893224
4943,miệm,3.0225217820154526,0.08211568549893224
3953,hịn,3.0225217820154526,0.08211568549893224
3952,hỉnh,3.0225217820154526,0.08211568549893224
805,4475,3.0225217820154526,0.08211568549893224
1395,94mm,3.0225217820154526,0.08211568549893224
801,4445,3.0225217820154526,0.08211568549893224
5878,phân_thân,3.0225217820154526,0.08211568549893224
3945,hết_vẻ,3.0225217820154526,0.08211568549893224
1400,951,3.0225217820154526,0.08211568549893224
7301,tranh_đoạt,3.0225217820154526,0.08211568549893224
3938,hẻm,3.0225217820154526,0.08211568549893224
798,4435,3.0225217820154526,0.08211568549893224
797,4425,3.0225217820154526,0.08211568549893224
8546,ác_liệt,3.0225217820154526,0.08211568549893224
1365,911,3.0225217820154526,0.08211568549893224
1361,90mm,3.0225217820154526,0.08211568549893224
1319,868,3.0225217820154526,0.08211568549893224
5225,nang,3.0225217820154526,0.08211568549893224
4889,mdx,3.0225217820154526,0.08211568549893224
6812,thua_sút,3.0225217820154526,0.08211568549893224
4075,jeep_renegade,3.0225217820154526,0.08211568549893224
4893,mem,3.0225217820154526,0.08211568549893224
7244,toyota_rush_sơn,3.0225217820154526,0.08211568549893224
1326,874,3.0225217820154526,0.08211568549893224
4067,izu,3.0225217820154526,0.08211568549893224
842,467,3.0225217820154526,0.08211568549893224
7247,toyota_tacamo,3.0225217820154526,0.08211568549893224
4896,mer,3.0225217820154526,0.08211568549893224
4063,isuzu_mu,3.0225217820154526,0.08211568549893224
5718,nỗi,3.0225217820154526,0.08211568549893224
7248,toyota_thiết_kế,3.0225217820154526,0.08211568549893224
1335,883,3.0225217820154526,0.08211568549893224
8575,êm_đềm,3.0225217820154526,0.08211568549893224
1339,88mm,3.0225217820154526,0.08211568549893224
838,464,3.0225217820154526,0.08211568549893224
343,18mm,3.0225217820154526,0.08211568549893224
9087,đột_nhiên,3.0225217820154526,0.08211568549893224
4048,inr,3.0225217820154526,0.08211568549893224
1346,897,3.0225217820154526,0.08211568549893224
836,4620,3.0225217820154526,0.08211568549893224
4034,impala,3.0225217820154526,0.08211568549893224
4031,im,3.0225217820154526,0.08211568549893224
1350,8inch,3.0225217820154526,0.08211568549893224
7259,toyoto,3.0225217820154526,0.08211568549893224
1352,8mm,3.0225217820154526,0.08211568549893224
835,4616,3.0225217820154526,0.08211568549893224
826,4584,3.0225217820154526,0.08211568549893224
4238,khảo_sát,3.0225217820154526,0.08211568549893224
4241,khẩu_vị,3.0225217820154526,0.08211568549893224
8543,á_châu,3.0225217820154526,0.08211568549893224
4691,lĩnh,3.0225217820154526,0.08211568549893224
7001,thề,3.0225217820154526,0.08211568549893224
6429,sportm,3.0225217820154526,0.08211568549893224
4518,li4,3.0225217820154526,0.08211568549893224
4515,lesux,3.0225217820154526,0.08211568549893224
973,5408,3.0225217820154526,0.08211568549893224
228,152mm,3.0225217820154526,0.08211568549893224
6903,thông_báo_giá,3.0225217820154526,0.08211568549893224
8701,đu,3.0225217820154526,0.08211568549893224
1083,628,3.0225217820154526,0.08211568549893224
1085,62mm,3.0225217820154526,0.08211568549893224
6897,thô_ráp,3.0225217820154526,0.08211568549893224
962,5330,3.0225217820154526,0.08211568549893224
4492,lane,3.0225217820154526,0.08211568549893224
8696,đo_ván,3.0225217820154526,0.08211568549893224
960,532,3.0225217820154526,0.08211568549893224
959,5315,3.0225217820154526,0.08211568549893224
4482,lambda,3.0225217820154526,0.08211568549893224
6886,thích_hợp_lưu_thông,3.0225217820154526,0.08211568549893224
4479,lac,3.0225217820154526,0.08211568549893224
7024,thỏa_sức,3.0225217820154526,0.08211568549893224
4471,l_sedan,3.0225217820154526,0.08211568549893224
7034,thổi_phồng,3.0225217820154526,0.08211568549893224
6407,sorento_cụ_thể,3.0225217820154526,0.08211568549893224
8689,điện_từ,3.0225217820154526,0.08211568549893224
4458,l_diesel,3.0225217820154526,0.08211568549893224
952,526,3.0225217820154526,0.08211568549893224
4455,l_ddi,3.0225217820154526,0.08211568549893224
226,1526,3.0225217820154526,0.08211568549893224
4439,kỳ_cựu,3.0225217820154526,0.08211568549893224
6995,thế_lực,3.0225217820154526,0.08211568549893224
230,1530,3.0225217820154526,0.08211568549893224
947,521,3.0225217820154526,0.08211568549893224
6991,thế_cờ,3.0225217820154526,0.08211568549893224
1015,574,3.0225217820154526,0.08211568549893224
238,1552,3.0225217820154526,0.08211568549893224
237,1550,3.0225217820154526,0.08211568549893224
4595,lv,3.0225217820154526,0.08211568549893224
8732,đánh_bật,3.0225217820154526,0.08211568549893224
4640,lão_luyện,3.0225217820154526,0.08211568549893224
8728,đáng_ra,3.0225217820154526,0.08211568549893224
1009,5678,3.0225217820154526,0.08211568549893224
6411,sound_matrix,3.0225217820154526,0.08211568549893224
4643,lê,3.0225217820154526,0.08211568549893224
1005,563,3.0225217820154526,0.08211568549893224
1040,598,3.0225217820154526,0.08211568549893224
4644,lêch,3.0225217820154526,0.08211568549893224
243,157nm,3.0225217820154526,0.08211568549893224
6420,sporrtage,3.0225217820154526,0.08211568549893224
6968,thậm_tệ,3.0225217820154526,0.08211568549893224
8720,đá_dăm,3.0225217820154526,0.08211568549893224
6972,thập_niên,3.0225217820154526,0.08211568549893224
6974,thật_ra,3.0225217820154526,0.08211568549893224
246,1597,3.0225217820154526,0.08211568549893224
4677,lý_lẽ,3.0225217820154526,0.08211568549893224
986,552,3.0225217820154526,0.08211568549893224
985,551,3.0225217820154526,0.08211568549893224
6910,thông_số_hiệu_suất,3.0225217820154526,0.08211568549893224
981,549l,3.0225217820154526,0.08211568549893224
5778,oulander,3.0225217820154526,0.08211568549893224
4548,liềm,3.0225217820154526,0.08211568549893224
5746,oai,3.0225217820154526,0.08211568549893224
6908,thông_qua_mặt,3.0225217820154526,0.08211568549893224
948,522,3.0225217820154526,0.08211568549893224
1116,65r16,3.0225217820154526,0.08211568549893224
4835,m3,3.0225217820154526,0.08211568549893224
917,500mm,3.0225217820154526,0.08211568549893224
4323,kiếmoát,3.0225217820154526,0.08211568549893224
4322,kiếm_khách_hàng,3.0225217820154526,0.08211568549893224
4319,kiêng_dè,3.0225217820154526,0.08211568549893224
6860,thái_nguyên,3.0225217820154526,0.08211568549893224
4804,lột,3.0225217820154526,0.08211568549893224
210,1495,3.0225217820154526,0.08211568549893224
4312,kinh_khủng,3.0225217820154526,0.08211568549893224
1184,726,3.0225217820154526,0.08211568549893224
8640,đen_tối,3.0225217820154526,0.08211568549893224
4308,kimchi,3.0225217820154526,0.08211568549893224
4304,kim_chi,3.0225217820154526,0.08211568549893224
6445,street_view,3.0225217820154526,0.08211568549893224
261,1658,3.0225217820154526,0.08211568549893224
4290,kia_morning_nhập_khẩu,3.0225217820154526,0.08211568549893224
4808,lớn_tiếng,3.0225217820154526,0.08211568549893224
8632,đe_dọa,3.0225217820154526,0.08211568549893224
4285,kia_k3,3.0225217820154526,0.08211568549893224
262,165mm,3.0225217820154526,0.08211568549893224
4812,lời_giải,3.0225217820154526,0.08211568549893224
901,4s,3.0225217820154526,0.08211568549893224
7140,tiến_triển,3.0225217820154526,0.08211568549893224
5821,phaie,3.0225217820154526,0.08211568549893224
4266,khổi,3.0225217820154526,0.08211568549893224
4821,lợi_thế_ra_mắt,3.0225217820154526,0.08211568549893224
4822,lợi_ích,3.0225217820154526,0.08211568549893224
7149,tiếp_cận_thị_trường,3.0225217820154526,0.08211568549893224
4255,khỏang,3.0225217820154526,0.08211568549893224
1216,761,3.0225217820154526,0.08211568549893224
891,4d56,3.0225217820154526,0.08211568549893224
4327,kiếp,3.0225217820154526,0.08211568549893224
4785,lọc_xọc,3.0225217820154526,0.08211568549893224
4431,kỉ,3.0225217820154526,0.08211568549893224
5803,pathfinder,3.0225217820154526,0.08211568549893224
4420,kết_nối_liền,3.0225217820154526,0.08211568549893224
7056,thủ_công,3.0225217820154526,0.08211568549893224
222,1515,3.0225217820154526,0.08211568549893224
5789,panaroma,3.0225217820154526,0.08211568549893224
942,516,3.0225217820154526,0.08211568549893224
7066,thức_thời,3.0225217820154526,0.08211568549893224
1129,671,3.0225217820154526,0.08211568549893224
1130,672,3.0225217820154526,0.08211568549893224
4402,kẻ_cả,3.0225217820154526,0.08211568549893224
941,515,3.0225217820154526,0.08211568549893224
939,512,3.0225217820154526,0.08211568549893224
1135,678,3.0225217820154526,0.08211568549893224
4394,kĩ_năng,3.0225217820154526,0.08211568549893224
4749,lập_trình,3.0225217820154526,0.08211568549893224
933,50r15,3.0225217820154526,0.08211568549893224
5801,passant,3.0225217820154526,0.08211568549893224
1145,68mm,3.0225217820154526,0.08211568549893224
6438,std,3.0225217820154526,0.08211568549893224
7083,thực_ra,3.0225217820154526,0.08211568549893224
6867,thâm_niên,3.0225217820154526,0.08211568549893224
4768,lẹt,3.0225217820154526,0.08211568549893224
8775,đó_đây,3.0225217820154526,0.08211568549893224
1157,6cm,3.0225217820154526,0.08211568549893224
1159,6l,3.0225217820154526,0.08211568549893224
923,504,3.0225217820154526,0.08211568549893224
7092,ti,3.0225217820154526,0.08211568549893224
4773,lề_đường,3.0225217820154526,0.08211568549893224
214,14mm,3.0225217820154526,0.08211568549893224
7106,tin_vui,3.0225217820154526,0.08211568549893224
8545,ác,3.0225217820154526,0.08211568549893224
6207,rào_cản_ngăn_cách,3.0225217820154526,0.08211568549893224
3927,hậu_tố,3.0225217820154526,0.08211568549893224
695,3765,3.0225217820154526,0.08211568549893224
7459,trầm_lặng,3.0225217820154526,0.08211568549893224
1579,attention,3.0225217820154526,0.08211568549893224
1582,audi_q5,3.0225217820154526,0.08211568549893224
700,37mm,3.0225217820154526,0.08211568549893224
7460,trầm_ngâm,3.0225217820154526,0.08211568549893224
7461,trầm_trọng,3.0225217820154526,0.08211568549893224
3589,gợi_mở,3.0225217820154526,0.08211568549893224
5128,mặt_chữ,3.0225217820154526,0.08211568549893224
3582,gớm,3.0225217820154526,0.08211568549893224
696,376mm,3.0225217820154526,0.08211568549893224
3580,gội,3.0225217820154526,0.08211568549893224
1592,autobiography,3.0225217820154526,0.08211568549893224
1594,autonomous,3.0225217820154526,0.08211568549893224
148,127,3.0225217820154526,0.08211568549893224
9109,đự,3.0225217820154526,0.08211568549893224
5133,mặt_trái,3.0225217820154526,0.08211568549893224
7468,trận_đấu,3.0225217820154526,0.08211568549893224
691,371,3.0225217820154526,0.08211568549893224
1604,ba_kích_thước,3.0225217820154526,0.08211568549893224
7477,trắng_đen,3.0225217820154526,0.08211568549893224
687,36mm,3.0225217820154526,0.08211568549893224
5146,mềm_lòng,3.0225217820154526,0.08211568549893224
684,3660,3.0225217820154526,0.08211568549893224
5151,mỉu,3.0225217820154526,0.08211568549893224
141,1218mm,3.0225217820154526,0.08211568549893224
681,3635,3.0225217820154526,0.08211568549893224
8457,xích,3.0225217820154526,0.08211568549893224
1571,assist_estimation,3.0225217820154526,0.08211568549893224
6343,setos,3.0225217820154526,0.08211568549893224
7435,trước_tiên,3.0225217820154526,0.08211568549893224
7402,trích_ngang,3.0225217820154526,0.08211568549893224
740,4060,3.0225217820154526,0.08211568549893224
737,404,3.0225217820154526,0.08211568549893224
5075,mũm_mĩm,3.0225217820154526,0.08211568549893224
5078,mơ_mộng,3.0225217820154526,0.08211568549893224
5079,mơ_ước,3.0225217820154526,0.08211568549893224
3688,hoa_văn,3.0225217820154526,0.08211568549893224
283,171hp,3.0225217820154526,0.08211568549893224
724,3mm,3.0225217820154526,0.08211568549893224
723,3h,3.0225217820154526,0.08211568549893224
5914,phước,3.0225217820154526,0.08211568549893224
8469,xăng_đặc_biệt,3.0225217820154526,0.08211568549893224
5110,mấy_ai,3.0225217820154526,0.08211568549893224
285,1729,3.0225217820154526,0.08211568549893224
717,392,3.0225217820154526,0.08211568549893224
5111,mấy_chốc,3.0225217820154526,0.08211568549893224
6704,tem,3.0225217820154526,0.08211568549893224
8863,đại_thể_thao,3.0225217820154526,0.08211568549893224
3648,hiều,3.0225217820154526,0.08211568549893224
5113,mầu,3.0225217820154526,0.08211568549893224
1561,arkamis,3.0225217820154526,0.08211568549893224
3640,hiếc,3.0225217820154526,0.08211568549893224
3639,hiên_ngang,3.0225217820154526,0.08211568549893224
707,3840,3.0225217820154526,0.08211568549893224
5119,mập,3.0225217820154526,0.08211568549893224
1568,asecan,3.0225217820154526,0.08211568549893224
1620,banxheoi,3.0225217820154526,0.08211568549893224
3527,găm,3.0225217820154526,0.08211568549893224
6723,tham_lam,3.0225217820154526,0.08211568549893224
7563,tuson,3.0225217820154526,0.08211568549893224
1675,biểu_lộ,3.0225217820154526,0.08211568549893224
1676,biểu_trưng,3.0225217820154526,0.08211568549893224
133,11mm,3.0225217820154526,0.08211568549893224
5768,optima_facelift,3.0225217820154526,0.08211568549893224
8882,đấu_sĩ,3.0225217820154526,0.08211568549893224
5198,mở_đầu,3.0225217820154526,0.08211568549893224
132,11m,3.0225217820154526,0.08211568549893224
1687,bluehdi,3.0225217820154526,0.08211568549893224
7558,turbocharge,3.0225217820154526,0.08211568549893224
5936,phần_gắn,3.0225217820154526,0.08211568549893224
7559,turbocharged,3.0225217820154526,0.08211568549893224
647,33mm,3.0225217820154526,0.08211568549893224
9116,ưa_thích_vẻ,3.0225217820154526,0.08211568549893224
3438,giới_hạn_vận_tốc,3.0225217820154526,0.08211568549893224
5939,phần_mềm_mại,3.0225217820154526,0.08211568549893224
7567,tuy_nhiên_liệu,3.0225217820154526,0.08211568549893224
5952,phế_truất,3.0225217820154526,0.08211568549893224
7568,tuy_nhập_khẩu,3.0225217820154526,0.08211568549893224
7569,tuy_phận,3.0225217820154526,0.08211568549893224
1710,brio_dài,3.0225217820154526,0.08211568549893224
6656,t_std,3.0225217820154526,0.08211568549893224
7579,tuyệt_chiêu,3.0225217820154526,0.08211568549893224
3353,giand,3.0225217820154526,0.08211568549893224
8388,xiên,3.0225217820154526,0.08211568549893224
637,32mm,3.0225217820154526,0.08211568549893224
3347,gia_vị,3.0225217820154526,0.08211568549893224
5184,mới_cứng_cựa,3.0225217820154526,0.08211568549893224
5183,mới_cứng_cáp,3.0225217820154526,0.08211568549893224
678,361l,3.0225217820154526,0.08211568549893224
3469,goshintai,3.0225217820154526,0.08211568549893224
3514,gíup,3.0225217820154526,0.08211568549893224
5165,mộ,3.0225217820154526,0.08211568549893224
3511,gãy_góc,3.0225217820154526,0.08211568549893224
3507,gây_dựng,3.0225217820154526,0.08211568549893224
290,1735,3.0225217820154526,0.08211568549893224
670,35l,3.0225217820154526,0.08211568549893224
7501,trống_trải,3.0225217820154526,0.08211568549893224
669,359l,3.0225217820154526,0.08211568549893224
7515,trở_thành_tâm_điểm,3.0225217820154526,0.08211568549893224
3487,gtdi,3.0225217820154526,0.08211568549893224
1645,benz_e,3.0225217820154526,0.08211568549893224
7519,trở_đầu,3.0225217820154526,0.08211568549893224
1651,bi_đơn,3.0225217820154526,0.08211568549893224
5177,một_số_ít,3.0225217820154526,0.08211568549893224
1652,bia,3.0225217820154526,0.08211568549893224
3468,google_earth,3.0225217820154526,0.08211568549893224
1655,bixenon,3.0225217820154526,0.08211568549893224
8420,xung_trận,3.0225217820154526,0.08211568549893224
134,11nm,3.0225217820154526,0.08211568549893224
7530,trục_trặc,3.0225217820154526,0.08211568549893224
5172,một_chút_xíu,3.0225217820154526,0.08211568549893224
5174,một_khi,3.0225217820154526,0.08211568549893224
8879,đất_màu_mỡ,3.0225217820154526,0.08211568549893224
7540,tsi,3.0225217820154526,0.08211568549893224
7541,tswin,3.0225217820154526,0.08211568549893224
1666,biến_thiên_i,3.0225217820154526,0.08211568549893224
155,1300,3.0225217820154526,0.08211568549893224
286,172mm,3.0225217820154526,0.08211568549893224
742,408,3.0225217820154526,0.08211568549893224
6762,thiên_vị,3.0225217820154526,0.08211568549893224
3865,hùm,3.0225217820154526,0.08211568549893224
3792,hàn_quốc_sorento,3.0225217820154526,0.08211568549893224
5036,mã_hoá,3.0225217820154526,0.08211568549893224
1490,agility,3.0225217820154526,0.08211568549893224
7334,trogng,3.0225217820154526,0.08211568549893224
3869,hút_hồn,3.0225217820154526,0.08211568549893224
3787,hàn_hiện,3.0225217820154526,0.08211568549893224
3786,hàn_giống,3.0225217820154526,0.08211568549893224
779,4320,3.0225217820154526,0.08211568549893224
3784,hàn_dáng_vẻ,3.0225217820154526,0.08211568549893224
5045,mèo,3.0225217820154526,0.08211568549893224
3779,hàm_lượng,3.0225217820154526,0.08211568549893224
5895,phóng_tay,3.0225217820154526,0.08211568549893224
766,4245,3.0225217820154526,0.08211568549893224
3882,hưởn,3.0225217820154526,0.08211568549893224
784,4360,3.0225217820154526,0.08211568549893224
1487,adventure_cụ_thể,3.0225217820154526,0.08211568549893224
5899,phù,3.0225217820154526,0.08211568549893224
7326,triển_vọng,3.0225217820154526,0.08211568549893224
3827,hêm,3.0225217820154526,0.08211568549893224
7346,trung_lập,3.0225217820154526,0.08211568549893224
3836,hình_học,3.0225217820154526,0.08211568549893224
5897,phô_diễn,3.0225217820154526,0.08211568549893224
3828,hì,3.0225217820154526,0.08211568549893224
3849,hích,3.0225217820154526,0.08211568549893224
1462,accnet,3.0225217820154526,0.08211568549893224
773,42mm,3.0225217820154526,0.08211568549893224
7356,truong,3.0225217820154526,0.08211568549893224
6737,thanh_thế,3.0225217820154526,0.08211568549893224
1479,acura,3.0225217820154526,0.08211568549893224
3854,hòa_phụ,3.0225217820154526,0.08211568549893224
7359,truyền_cảm_giác,3.0225217820154526,0.08211568549893224
5029,máy_lạnh,3.0225217820154526,0.08211568549893224
1517,ambient,3.0225217820154526,0.08211568549893224
755,4165,3.0225217820154526,0.08211568549893224
3856,hòm,3.0225217820154526,0.08211568549893224
3769,hyundai_soanta,3.0225217820154526,0.08211568549893224
170,138mm,3.0225217820154526,0.08211568549893224
280,1705,3.0225217820154526,0.08211568549893224
745,40nm,3.0225217820154526,0.08211568549893224
3925,hậu_mãi,3.0225217820154526,0.08211568549893224
4957,mong_chờ,3.0225217820154526,0.08211568549893224
3922,hậu_bối,3.0225217820154526,0.08211568549893224
3746,huwóng,3.0225217820154526,0.08211568549893224
7392,trì_trệ,3.0225217820154526,0.08211568549893224
1422,97km,3.0225217820154526,0.08211568549893224
1423,97mm,3.0225217820154526,0.08211568549893224
3750,huyndai,3.0225217820154526,0.08211568549893224
1512,altí,3.0225217820154526,0.08211568549893224
3916,hầu_như_ai,3.0225217820154526,0.08211568549893224
8830,đương_đầu,3.0225217820154526,0.08211568549893224
1429,988,3.0225217820154526,0.08211568549893224
156,130mm,3.0225217820154526,0.08211568549893224
9092,đời_đầu,3.0225217820154526,0.08211568549893224
276,16mm,3.0225217820154526,0.08211568549893224
765,4241,3.0225217820154526,0.08211568549893224
3898,hạng_mục_kích_thước,3.0225217820154526,0.08211568549893224
3765,hyundai_elentra,3.0225217820154526,0.08211568549893224
1439,9h,3.0225217820154526,0.08211568549893224
1507,als,3.0225217820154526,0.08211568549893224
1437,99mm,3.0225217820154526,0.08211568549893224
788,43l,3.0225217820154526,0.08211568549893224
3759,hyndai,3.0225217820154526,0.08211568549893224
4968,morning_nhập_khẩu,3.0225217820154526,0.08211568549893224
3766,hyundai_i10,3.0225217820154526,0.08211568549893224
5884,phây,3.0225217820154526,0.08211568549893224
6795,thoát,3.017602515607881,0.08236514756988422
5909,phương_diện,3.017602515607881,0.08236514756988422
277,17,3.015217124164926,0.08248640811916652
4181,khác,3.0040595138180666,0.08305616629954933
1535,android,2.999416810455985,0.08329449460962006
1981,bộ_phận,2.999416810455985,0.08329449460962006
4250,khắp,2.999416810455985,0.08329449460962006
3486,gt,2.99797350497732,0.08336873560836677
3451,glc,2.989256640656463,0.08381863748896115
4511,legender,2.9883836226994056,0.0838638407029155
143,123,2.977646035026651,0.0844219724031884
7792,tạp_âm,2.977646035026651,0.0844219724031884
7546,tuabin,2.977646035026651,0.0844219724031884
4058,ips,2.977646035026651,0.0844219724031884
2217,chân_thực,2.977646035026651,0.0844219724031884
1812,bùn,2.977646035026651,0.0844219724031884
3393,giường,2.977646035026651,0.0844219724031884
1786,bình_chọn,2.977646035026651,0.0844219724031884
7313,treb,2.977646035026651,0.0844219724031884
4988,mua_sắm,2.977646035026651,0.0844219724031884
1724,buổi,2.977646035026651,0.0844219724031884
3703,honda_sensing,2.977646035026651,0.0844219724031884
8794,đông_nam_á,2.977646035026651,0.0844219724031884
257,164,2.977646035026651,0.0844219724031884
4887,mcpherson,2.977646035026651,0.0844219724031884
4178,khuếch_tán,2.977646035026651,0.0844219724031884
7381,trám,2.966479541105108,0.08500665990497794
7614,tác_động,2.966479541105108,0.08500665990497794
119,110,2.966479541105108,0.08500665990497794
9041,đồng_nhất,2.966479541105108,0.08500665990497794
6661,tablo,2.9598492314331426,0.08535589946793865
6045,quay,2.9543329828793796,0.08564764058575047
6192,rung,2.9286323139556396,0.08702118454107116
5955,phối,2.9286323139556396,0.08702118454107116
7822,tận_hưởng,2.9286323139556396,0.08702118454107116
278,170,2.9286323139556396,0.08702118454107116
4188,khách_quan,2.924770302458397,0.0872296381653409
1758,bánh,2.8818738343524934,0.08958172114373407
2996,dây,2.8779027664222303,0.08980291339476561
4985,mu,2.875094424969567,0.08995969829459204
5847,phá_cách,2.875094424969567,0.08995969829459204
5681,nắng,2.8668129699247085,0.09042376946060705
1955,bỏ_qua,2.8668129699247085,0.09042376946060705
7499,trống,2.8668129699247085,0.09042376946060705
2602,còn,2.8555139823201756,0.09106113077527664
5253,ngay,2.828592860825971,0.09259946194518934
4295,kia_sedona,2.8267819409473107,0.09270395059492392
5954,phố_xá,2.8069788958364064,0.0938549728762716
114,10l,2.8069788958364064,0.0938549728762716
1012,57,2.8069788958364064,0.0938549728762716
5415,nhiên,2.8069788958364064,0.0938549728762716
5339,ngã,2.8069788958364064,0.0938549728762716
5678,nấy,2.8069788958364064,0.0938549728762716
3415,giảm_sút,2.8069788958364064,0.0938549728762716
6027,qr25de,2.8069788958364064,0.0938549728762716
3271,fortuner_legender,2.8069788958364064,0.0938549728762716
870,488,2.8069788958364064,0.0938549728762716
552,270,2.8069788958364064,0.0938549728762716
449,210mm,2.8069788958364064,0.0938549728762716
618,30nm,2.8069788958364064,0.0938549728762716
4697,lưu,2.8069788958364064,0.0938549728762716
6946,thượng_phong,2.8069788958364064,0.0938549728762716
460,218mm,2.8069788958364064,0.0938549728762716
3674,hiệu,2.8069788958364064,0.0938549728762716
7912,tụt_hậu,2.8069788958364064,0.0938549728762716
8700,đoạt,2.8069788958364064,0.0938549728762716
3259,ford_fiesta,2.8069788958364064,0.0938549728762716
5190,mới_đó,2.8069788958364064,0.0938549728762716
7432,trước_mắt,2.8069788958364064,0.0938549728762716
2810,cột_sống,2.8069788958364064,0.0938549728762716
1414,97,2.8069788958364064,0.0938549728762716
4552,liệt_kê,2.8069788958364064,0.0938549728762716
5357,ngươi,2.8069788958364064,0.0938549728762716
8392,xle,2.8069788958364064,0.0938549728762716
4960,mong_đợi,2.8069788958364064,0.0938549728762716
2362,chịu_chơi,2.8069788958364064,0.0938549728762716
8191,vạm_vỡ,2.8069788958364064,0.0938549728762716
996,55r15,2.8069788958364064,0.0938549728762716
1262,81,2.8069788958364064,0.0938549728762716
4676,lý_giải,2.8069788958364064,0.0938549728762716
1737,bàn_giao,2.8069788958364064,0.0938549728762716
6970,thập_kỉ,2.8069788958364064,0.0938549728762716
2317,chật_vật,2.8069788958364064,0.0938549728762716
3376,giá_như,2.8069788958364064,0.0938549728762716
4177,khuếch,2.8069788958364064,0.0938549728762716
6033,quan_niệm,2.8069788958364064,0.0938549728762716
1714,bsm,2.8069788958364064,0.0938549728762716
6643,sự_cố_gắng,2.8069788958364064,0.0938549728762716
5485,như_thường_lệ,2.8069788958364064,0.0938549728762716
353,193,2.8069788958364064,0.0938549728762716
4563,loe,2.8069788958364064,0.0938549728762716
5937,phần_la,2.8069788958364064,0.0938549728762716
4560,loanh_quanh,2.8069788958364064,0.0938549728762716
642,333,2.8069788958364064,0.0938549728762716
860,4795,2.8069788958364064,0.0938549728762716
3924,hậu_hĩnh,2.8069788958364064,0.0938549728762716
3036,dải_chrome,2.8069788958364064,0.0938549728762716
1976,bỗng,2.8069788958364064,0.0938549728762716
269,168,2.8069788958364064,0.0938549728762716
58,069,2.8069788958364064,0.0938549728762716
7977,uy_hiếp,2.8069788958364064,0.0938549728762716
2501,crdi,2.8069788958364064,0.0938549728762716
4739,lầm_lì,2.8069788958364064,0.0938549728762716
4093,keen_look,2.8069788958364064,0.0938549728762716
399,2002,2.8069788958364064,0.0938549728762716
3861,hôm,2.8069788958364064,0.0938549728762716
899,4n15,2.8069788958364064,0.0938549728762716
7077,thực,2.8069788958364064,0.0938549728762716
6124,ra_sức_mạnh,2.8069788958364064,0.0938549728762716
326,1840,2.8069788958364064,0.0938549728762716
4386,kín_tiếng,2.8069788958364064,0.0938549728762716
590,295,2.8069788958364064,0.0938549728762716
4082,k14b,2.8069788958364064,0.0938549728762716
2529,cung_cấp_bộ,2.8069788958364064,0.0938549728762716
2180,chuyên_trang,2.8069788958364064,0.0938549728762716
8170,võ,2.8069788958364064,0.0938549728762716
8431,xuất_phát_điểm,2.8069788958364064,0.0938549728762716
9047,đồng_ý,2.8069788958364064,0.0938549728762716
4903,michelin,2.8069788958364064,0.0938549728762716
694,376,2.8069788958364064,0.0938549728762716
770,428,2.8069788958364064,0.0938549728762716
534,2600,2.8069788958364064,0.0938549728762716
29,030,2.8069788958364064,0.0938549728762716
5152,mịn,2.8069788958364064,0.0938549728762716
65,077,2.8069788958364064,0.0938549728762716
7990,v_e,2.8069788958364064,0.0938549728762716
3550,gật_gù,2.8069788958364064,0.0938549728762716
324,1835,2.8069788958364064,0.0938549728762716
4310,kinh,2.8069788958364064,0.0938549728762716
5381,ngắn_gọn,2.8069788958364064,0.0938549728762716
3926,hậu_thuẫn,2.8069788958364064,0.0938549728762716
1356,901,2.8069788958364064,0.0938549728762716
4731,lấn_lướt,2.8069788958364064,0.0938549728762716
7543,ttđb,2.8069788958364064,0.0938549728762716
6473,suzuki_celerio,2.8069788958364064,0.0938549728762716
1238,79,2.8069788958364064,0.0938549728762716
6511,sáu,2.8069788958364064,0.0938549728762716
524,255l,2.8069788958364064,0.0938549728762716
875,49,2.8069788958364064,0.0938549728762716
1370,917,2.8069788958364064,0.0938549728762716
7723,tư_vấn,2.8069788958364064,0.0938549728762716
5175,một_mình,2.8069788958364064,0.0938549728762716
7038,thời_kì,2.8069788958364064,0.0938549728762716
8126,vào_cuộc,2.8069788958364064,0.0938549728762716
4220,khôn_ngoan,2.8069788958364064,0.0938549728762716
668,359,2.8069788958364064,0.0938549728762716
4375,kích,2.8069788958364064,0.0938549728762716
2988,dáng_vóc,2.8069788958364064,0.0938549728762716
1114,65r14,2.8069788958364064,0.0938549728762716
4432,kỉ_lục,2.8069788958364064,0.0938549728762716
4227,không_thể_hiện,2.8069788958364064,0.0938549728762716
1794,bí,2.8069788958364064,0.0938549728762716
943,518,2.8069788958364064,0.0938549728762716
7776,tạo_dựng,2.8069788958364064,0.0938549728762716
7057,thủ_tục,2.8069788958364064,0.0938549728762716
829,45mm,2.8069788958364064,0.0938549728762716
8905,đẩy_mạnh,2.8069788958364064,0.0938549728762716
8133,vân,2.793257479029507,0.0946616220414874
7316,treo,2.7925827134158636,0.09470148402123958
3210,exclusive,2.7857424944371334,0.09510660490855749
5554,nhằm,2.7698614109725272,0.09605447742424486
6558,sản_phẩm,2.7637444079070566,0.09642231525438355
2539,cuối_cùng,2.7557790153605337,0.09690360590287066
4587,luxury,2.744931680418981,0.0975632470936263
8633,đem,2.7395559093933466,0.09789196805694576
