,index,word,_score,_pvalue
512,123,179,3.2535778976871885,0.3541561732149227
513,720,cadillac_escalade,3.2535778976871885,0.3541561732149227
514,2425,trứ_danh,3.2535778976871885,0.3541561732149227
515,215,265,3.2535778976871885,0.3541561732149227
516,1339,hỗn_hợp,3.2535778976871885,0.3541561732149227
517,242,306,3.2535778976871885,0.3541561732149227
518,2389,trơn,3.2535778976871885,0.3541561732149227
519,1346,hợp,3.2535778976871885,0.3541561732149227
520,1213,hao,3.2535778976871885,0.3541561732149227
521,2126,sớm,3.2535778976871885,0.3541561732149227
522,2151,tfsi,3.2535778976871885,0.3541561732149227
523,2413,trống,3.2535778976871885,0.3541561732149227
524,280,39,3.2535778976871885,0.3541561732149227
525,2143,tang,3.2535778976871885,0.3541561732149227
526,617,biến_thiên,3.2535778976871885,0.3541561732149227
527,1630,mitsubishi_triton,3.2535778976871885,0.3541561732149227
528,2904,đỡ,3.2535778976871885,0.3541561732149227
529,146,190,3.2535778976871885,0.3541561732149227
530,918,có_thể_tích,3.2535778976871885,0.3541561732149227
531,2865,đọ,3.2535778976871885,0.3541561732149227
532,607,ban_đầu,3.2535778976871885,0.3541561732149227
533,1910,peugoet,3.2535778976871885,0.3541561732149227
534,261,350,3.2535778976871885,0.3541561732149227
535,45,128,3.2535778976871885,0.3541561732149227
536,1941,phương_diện,3.2535778976871885,0.3541561732149227
537,2522,tổng_kết,3.2535778976871885,0.3541561732149227
538,876,crv,3.2535778976871885,0.3541561732149227
539,1957,phố,3.2535778976871885,0.3541561732149227
540,186,210,3.2535778976871885,0.3541561732149227
541,895,các,3.2439521013362587,0.3555199573976311
542,890,cx,3.2325442754095204,0.3571421093231648
543,1820,nhập_khẩu,3.168600682593856,0.36635361412229484
544,2040,sang_trọng,3.168600682593856,0.36635361412229484
545,689,bề_thế,3.168600682593856,0.36635361412229484
546,2023,rất,3.1526175884772814,0.3686878195433208
547,709,bởi,3.054116679856188,0.3833564752721436
548,1314,hạng,3.0254446117568614,0.3877187307568593
549,1741,ngoài,3.02457337883959,0.3878519402943408
550,562,accord,2.996706556772909,0.39213323921137344
551,172,2018,2.9815886416225794,0.3944725650725799
552,2304,tiền_nhiệm,2.9613362060747055,0.3976248682187761
553,2856,để,2.947066761211129,0.39985864972010066
554,2766,điện,2.8805460750853245,0.4104116519282178
555,2076,subaru,2.8805460750853245,0.4104116519282178
556,1585,lắp_ráp,2.8805460750853245,0.4104116519282178
557,1037,dù_vậy,2.8805460750853245,0.4104116519282178
558,2788,đã,2.8727729222290157,0.41165987693879
559,949,cảm_giác,2.859224232717474,0.41384311858765
560,1389,khá,2.8466730589698983,0.41587421988260165
561,2277,thực_tế,2.7445306690563815,0.4327127392211977
562,2328,toyota_hilux,2.7445306690563815,0.4327127392211977
563,889,cvt,2.7445306690563815,0.4327127392211977
564,2928,ổn_định,2.7445306690563815,0.4327127392211977
565,1003,di_chuyển,2.7445306690563815,0.4327127392211977
566,1481,kể,2.7445306690563815,0.4327127392211977
567,1235,hiện_đại,2.7425819656658406,0.43303936996809755
568,2085,suzuki,2.7372335452797625,0.43393688179525125
569,2754,điều,2.7372335452797625,0.43393688179525125
570,1234,hiện_tại,2.736518771331058,0.43405694259947436
571,746,chi_tiết,2.736518771331058,0.43405694259947436
572,1114,forester,2.736518771331058,0.43405694259947436
573,803,chấu,2.736518771331058,0.43405694259947436
574,997,danh_sách,2.736518771331058,0.43405694259947436
575,2494,tạo,2.6594554874990366,0.4471614382535246
576,875,cruze,2.6177679854112568,0.4543831009301045
577,1857,nét,2.5924914675767914,0.4588074104305824
578,1779,ngồi,2.5924914675767914,0.4588074104305824
579,572,altis,2.5924914675767914,0.4588074104305824
580,819,chỉnh,2.5924914675767914,0.4588074104305824
581,2329,toyota_innova,2.5924914675767914,0.4588074104305824
582,944,cả,2.5269548305908813,0.47043943146374745
583,2120,sẽ,2.4724078137895233,0.4802982534741036
584,2263,thứ,2.4484641638225253,0.4846767965491827
585,2387,trông,2.4484641638225253,0.4846767965491827
586,2490,tương_đồng,2.4484641638225253,0.4846767965491827
587,2104,sương_mù,2.4484641638225253,0.4846767965491827
588,943,cạnh_tranh,2.4484641638225253,0.4846767965491827
589,2146,tay,2.4484641638225253,0.4846767965491827
590,616,bi,2.4361709371910147,0.4869369322254036
591,2109,sản_phẩm,2.4361709371910147,0.4869369322254036
592,1238,hiệu_quả,2.4361709371910147,0.4869369322254036
593,1367,k3,2.4361709371910147,0.4869369322254036
594,1617,mazda3,2.4361709371910147,0.4869369322254036
595,1271,hyundai_tucson,2.4361709371910147,0.4869369322254036
596,40,12,2.4361709371910147,0.4869369322254036
597,1228,hiểu,2.4361709371910147,0.4869369322254036
598,1546,lên,2.40818049826668,0.4921136422326199
599,628,brio,2.4074712786974692,0.49224536188249546
600,2227,thương_hiệu,2.3830030316319335,0.49680644533028373
601,2128,sở_hữu,2.3782137100044984,0.49770301802019246
602,2626,về,2.354931682922206,0.5020792062243731
603,2359,triton,2.3139138608051737,0.5098606224837716
604,1435,kia,2.310648253796435,0.51048405412669
605,701,bố_trí,2.304436860068259,0.5116714553048924
606,1129,ghế_ngồi,2.304436860068259,0.5116714553048924
607,896,cách,2.304436860068259,0.5116714553048924
608,1000,dao_động,2.304436860068259,0.5116714553048924
609,1308,hướng,2.304436860068259,0.5116714553048924
610,2760,điểm,2.2913280073216775,0.5141842660265818
611,847,civic,2.2689001238017115,0.518504984880652
612,2083,suv,2.2588351806372673,0.5204528292715749
613,355,5008,2.249914412808683,0.5221838173039035
614,1601,lớn,2.246031586716676,0.5229385834458178
615,2121,số,2.239344018154796,0.5242404582946973
616,1055,dễ,2.239344018154796,0.5242404582946973
617,1393,khách_hàng,2.2284894083551006,0.526358667586537
618,778,chênh_lệch,2.2218312759501466,0.52766110151049
619,605,ban_ngày,2.160409556313993,0.5397884913938202
620,2237,thậm_chí,2.160409556313993,0.5397884913938202
621,1967,projector,2.160409556313993,0.5397884913938202
622,2855,đều,2.1521736916934704,0.5414299887679741
623,1009,do,2.1500623663933607,0.5418513824208897
624,2012,rs,2.134052281350697,0.5450545321165443
625,353,50,2.134052281350697,0.5450545321165443
626,2777,đáng,2.119965461731435,0.5478841866537583
627,1816,nhận,2.119965461731435,0.5478841866537583
628,719,cabin,2.119965461731435,0.5478841866537583
629,1569,lại,2.106960859352797,0.550505818237399
630,1330,hệ_thống,2.0998909243683115,0.5519348303982561
631,2064,soluto,2.044467033905335,0.5632288881569822
632,789,chúng_tôi,2.044467033905335,0.5632288881569822
633,736,chevrolet,2.0304030261640804,0.5661204830729176
634,1040,dưới,2.016382252559727,0.5690134787821635
635,1575,lần,2.016382252559727,0.5690134787821635
636,2312,to,2.016382252559727,0.5690134787821635
637,2303,tiền,2.016382252559727,0.5690134787821635
638,1200,gọn,2.016382252559727,0.5690134787821635
639,1995,ra_mắt,2.016382252559727,0.5690134787821635
640,2465,tính,2.016382252559727,0.5690134787821635
641,2578,vn,2.016382252559727,0.5690134787821635
642,600,ba,2.016382252559727,0.5690134787821635
643,1843,niêm_yết,2.016382252559727,0.5690134787821635
644,1229,hiện,1.9898365122038548,0.5745188521209041
645,927,cùng,1.9762711348949984,0.5773462980557076
646,2915,ưu_thế,1.9738805705896296,0.5778455503933206
647,750,chiếc,1.9551713380361275,0.5817629970804932
648,1280,hàng,1.9259629297724898,0.5879146574455709
649,1666,mình,1.877806983376416,0.5981513485129084
650,855,com,1.8723549488054605,0.59931764770271
651,2751,đen,1.8723549488054605,0.59931764770271
652,980,cộng,1.8723549488054605,0.59931764770271
653,1901,oto,1.8723549488054605,0.59931764770271
654,20,100,1.8723549488054605,0.59931764770271
655,2337,toàn_bộ,1.8723549488054605,0.59931764770271
656,2039,sang,1.8723549488054605,0.59931764770271
657,946,cải_tiến,1.829687112704254,0.6084960942669708
658,2798,đô_thị,1.829687112704254,0.6084960942669708
659,21,100km,1.829687112704254,0.6084960942669708
660,1126,ghi_điểm,1.829687112704254,0.6084960942669708
661,2333,toyota_vios,1.8168400231786788,0.611277232612921
662,2782,đánh_giá,1.8106664902302403,0.6126165433582491
663,867,cr,1.8012788065135736,0.6146566926854233
664,1605,lợi_thế,1.7722636164148555,0.620989202521228
665,1704,một_chút,1.7543911853367111,0.6249098503727706
666,1660,mâm,1.7329142181630977,0.6296411739013863
667,1391,khác_biệt,1.7329142181630977,0.6296411739013863
668,1932,phân_phối,1.7283276450511942,0.6306543845736263
669,766,chuyên_gia,1.7283276450511942,0.6306543845736263
670,2636,vừa,1.7283276450511942,0.6306543845736263
671,2497,tản_nhiệt,1.7283276450511942,0.6306543845736263
672,1563,lưới,1.7283276450511942,0.6306543845736263
673,995,da,1.7283276450511942,0.6306543845736263
674,109,17,1.7283276450511942,0.6306543845736263
675,989,cửa,1.7283276450511942,0.6306543845736263
676,704,bổ_sung,1.7283276450511942,0.6306543845736263
677,900,cái,1.7283276450511942,0.6306543845736263
678,1864,năm,1.7283276450511942,0.6306543845736263
679,1643,mpv,1.7283276450511942,0.6306543845736263
680,2291,tiêu_dùng,1.7283276450511942,0.6306543845736263
681,1180,gây,1.7283276450511942,0.6306543845736263
682,175,2021,1.717241943968085,0.6331073447818698
683,2245,thế_hệ,1.6656642215678954,0.6445942075177491
684,1105,ford,1.6477000727264803,0.6486231541506415
685,1456,km,1.6464125688790592,0.6489124612468153
686,2872,đối_tượng,1.6464125688790592,0.6489124612468153
687,2817,đường_sá,1.6464125688790592,0.6489124612468153
688,741,chevrolet_trax,1.6464125688790592,0.6489124612468153
689,1432,khủng,1.6464125688790592,0.6489124612468153
690,2453,táo_bạo,1.6464125688790592,0.6489124612468153
691,193,22,1.6464125688790592,0.6489124612468153
692,1088,es,1.6464125688790592,0.6489124612468153
693,745,chi_phí,1.6464125688790592,0.6489124612468153
694,2089,suzuki_swift,1.6464125688790592,0.6489124612468153
695,1303,hút,1.6464125688790592,0.6489124612468153
696,1566,lượng,1.6464125688790592,0.6489124612468153
697,2357,trend,1.6464125688790592,0.6489124612468153
698,181,205,1.6464125688790592,0.6489124612468153
699,2543,tỷ_lệ,1.6464125688790592,0.6489124612468153
700,969,cập_nhật,1.6464125688790592,0.6489124612468153
701,1896,odyssey,1.6464125688790592,0.6489124612468153
702,1729,new,1.6464125688790592,0.6489124612468153
703,2615,vấn_đề,1.6464125688790592,0.6489124612468153
704,1784,nhanh_nhạy,1.6464125688790592,0.6489124612468153
705,1850,nx300,1.6464125688790592,0.6489124612468153
706,256,34,1.6464125688790592,0.6489124612468153
707,2297,tiếng,1.6464125688790592,0.6489124612468153
708,1162,giờ_đây,1.6464125688790592,0.6489124612468153
709,2274,thực_lực,1.6464125688790592,0.6489124612468153
710,612,base,1.6464125688790592,0.6489124612468153
711,1203,gồ_ghề,1.6464125688790592,0.6489124612468153
712,2240,thắng_thế,1.6464125688790592,0.6489124612468153
713,645,bé,1.6464125688790592,0.6489124612468153
714,2680,xpander,1.6222285008068749,0.6543602249723335
715,2164,thay_đổi,1.6063988407344554,0.6579397973780858
716,1905,pajero_sport,1.6005392110130225,0.6592675634065182
717,1385,khung,1.6005392110130225,0.6592675634065182
718,1190,gương,1.584300341296928,0.6629548280403461
719,1201,gọn_gàng,1.584300341296928,0.6629548280403461
720,2887,đổi,1.584300341296928,0.6629548280403461
721,1680,mạ,1.584300341296928,0.6629548280403461
722,1490,la,1.584300341296928,0.6629548280403461
723,2628,vị_trí,1.584300341296928,0.6629548280403461
724,1902,outlander,1.584300341296928,0.6629548280403461
725,1328,hề,1.584300341296928,0.6629548280403461
726,2150,terra,1.584300341296928,0.6629548280403461
727,2571,việt,1.584300341296928,0.6629548280403461
728,1860,nó,1.584300341296928,0.6629548280403461
729,1301,hòa,1.584300341296928,0.6629548280403461
730,2768,điện_tử,1.584300341296928,0.6629548280403461
731,2720,zăng,1.584300341296928,0.6629548280403461
732,678,bậc,1.584300341296928,0.6629548280403461
733,894,cá_tính,1.584300341296928,0.6629548280403461
734,1007,diện_mạo,1.584300341296928,0.6629548280403461
735,657,bù,1.584300341296928,0.6629548280403461
736,2809,đơn_giản,1.584300341296928,0.6629548280403461
737,2409,trẻ_trung,1.5688711206688084,0.6664684973616628
738,2318,toyota,1.5569550885543835,0.6691888577100602
739,1627,mitsubishi,1.5505929919604677,0.6706436680552252
740,845,city,1.5350495985718209,0.6742048449445623
741,2247,thể_hiện,1.5075239412768726,0.6805349005343423
742,1353,i10,1.4892047209563941,0.6847641071189015
743,2624,vẻ,1.4814062395080414,0.6865683616051879
744,171,2017,1.4814062395080414,0.6865683616051879
745,1836,những,1.4802822358242849,0.6868285999243012
746,2243,thế,1.4402730375426622,0.6961222496303836
747,988,cứng_cáp,1.4402730375426622,0.6961222496303836
748,1646,mua,1.4402730375426622,0.6961222496303836
749,1347,hợp_kim,1.4402730375426622,0.6961222496303836
750,1899,optima,1.4402730375426622,0.6961222496303836
751,2228,thường,1.4402730375426622,0.6961222496303836
752,2113,sắc,1.4402730375426622,0.6961222496303836
753,1145,gió,1.4402730375426622,0.6961222496303836
754,2372,trung_tâm,1.4402730375426622,0.6961222496303836
755,1875,nếu_như,1.4402730375426622,0.6961222496303836
756,1710,mới_mẻ,1.4402730375426622,0.6961222496303836
757,2428,trực_tiếp,1.4402730375426622,0.6961222496303836
758,2834,đầu_tiên,1.4402730375426622,0.6961222496303836
759,697,bọc,1.4402730375426622,0.6961222496303836
760,2334,toyota_wigo,1.4402730375426622,0.6961222496303836
761,957,cản,1.4402730375426622,0.6961222496303836
762,1184,góc,1.4402730375426622,0.6961222496303836
763,399,60,1.4402730375426622,0.6961222496303836
764,2325,toyota_fortuner,1.4357089126381035,0.6971861226912518
765,2493,tại,1.39655350344999,0.7063428077338856
766,1276,hàn,1.3899835389377218,0.7078843161533905
767,1283,hàng_loạt,1.3899835389377218,0.7078843161533905
768,1194,gầm,1.3792147932364018,0.7104140499598073
769,1458,kona,1.3773161477300895,0.7108604598721708
770,2323,toyota_corolla,1.3581440657841592,0.7153746419183539
771,1337,hỗ_trợ,1.3581440657841592,0.7153746419183539
772,1965,premium,1.35054817244075,0.7171663240720316
773,2486,tương_đương,1.35054817244075,0.7171663240720316
774,2218,thông_số,1.3491204255728573,0.7175032921092944
775,780,chính,1.3461589795412512,0.7182024326768608
776,942,cạnh,1.3461589795412512,0.7182024326768608
777,2616,vẫn,1.3415502967722608,0.719290983226142
778,1077,ecosport,1.326952651520311,0.72274306971428
779,173,2019,1.3136018789952968,0.7259057376198355
780,2248,thể_thao,1.3092073903178454,0.7269478601323895
781,1798,nhìn,1.3022943592210137,0.7285883301504528
782,773,chân,1.2963838498111193,0.7299919456425441
783,2566,vios,1.2963838498111193,0.7299919456425441
784,801,chất_liệu,1.2962457337883957,0.7300247565458708
785,906,cân_bằng,1.2962457337883957,0.7300247565458708
786,2878,đồ_sộ,1.2962457337883957,0.7300247565458708
787,1436,kia_cerato,1.2962457337883957,0.7300247565458708
788,763,chung,1.2962457337883957,0.7300247565458708
789,1173,gr,1.2962457337883957,0.7300247565458708
790,1132,gia_đình,1.2962457337883957,0.7300247565458708
791,2790,đèn_chiếu,1.2962457337883957,0.7300247565458708
792,1204,gồm,1.2962457337883957,0.7300247565458708
793,1706,một_số,1.2962457337883957,0.7300247565458708
794,2284,tinh_tế,1.2962457337883957,0.7300247565458708
795,2716,yếu_tố,1.2962457337883957,0.7300247565458708
796,1360,innova,1.2962457337883957,0.7300247565458708
797,2222,thùng,1.2962457337883957,0.7300247565458708
798,1883,nổi,1.2962457337883957,0.7300247565458708
799,1260,hs,1.2962457337883957,0.7300247565458708
800,1047,dải_đèn,1.2962457337883957,0.7300247565458708
801,2742,đa,1.2962457337883957,0.7300247565458708
802,2017,rõ_ràng,1.272594497995379,0.7356508407095861
803,2845,đặc_biệt,1.2652555224702882,0.7373995580928061
804,1146,giúp,1.2582822877865463,0.7390623747038558
805,1608,lựa_chọn,1.2444992394780106,0.7423525171580354
806,1748,nguyên,1.2368595234917423,0.7441781213491011
807,1259,hr,1.2368595234917423,0.7441781213491011
808,1576,lần_lượt,1.2368595234917423,0.7441781213491011
809,2570,việc,1.235712973578695,0.7444522196827817
810,1254,hoàn_toàn,1.2016253445277034,0.752614513343211
811,1858,nên,1.1933483467260424,0.7546000910720437
812,2592,vào,1.1804291854925053,0.7577019262687955
813,2526,tới,1.1781814386122447,0.7582419186963889
814,591,at,1.1757652402082863,0.7588224817853126
815,793,chưa,1.173043872862128,0.759476496232368
816,2221,thông_tin,1.1522184300341296,0.7644856028644834
817,869,crom,1.1522184300341296,0.7644856028644834
818,2866,đỏ,1.1522184300341296,0.7644856028644834
819,2159,thanh_thoát,1.1522184300341296,0.7644856028644834
820,644,báo,1.1522184300341296,0.7644856028644834
821,241,3008,1.1522184300341296,0.7644856028644834
822,2190,thua_thiệt,1.1522184300341296,0.7644856028644834
823,2188,thua,1.1522184300341296,0.7644856028644834
824,722,camera,1.1522184300341296,0.7644856028644834
825,839,chức_năng,1.1522184300341296,0.7644856028644834
826,1025,dàn,1.1522184300341296,0.7644856028644834
827,2223,thùng_xe,1.1522184300341296,0.7644856028644834
828,1056,dễ_chịu,1.1522184300341296,0.7644856028644834
829,2495,tạo_hình,1.1522184300341296,0.7644856028644834
830,391,570,1.1522184300341296,0.7644856028644834
831,2687,xuống,1.1522184300341296,0.7644856028644834
832,1698,mềm_mại,1.1522184300341296,0.7644856028644834
833,787,chú_ý,1.1522184300341296,0.7644856028644834
834,1011,doanh_số,1.1522184300341296,0.7644856028644834
835,2684,xuất_hiện,1.1522184300341296,0.7644856028644834
836,2464,tích_hợp,1.1522184300341296,0.7644856028644834
837,1257,hoặc,1.1522184300341296,0.7644856028644834
838,950,cảm_nhận,1.1522184300341296,0.7644856028644834
839,2882,đồng_hồ,1.1522184300341296,0.7644856028644834
840,398,5mm,1.1522184300341296,0.7644856028644834
841,1616,mazda2,1.1522184300341296,0.7644856028644834
842,1882,nối_liền,1.1522184300341296,0.7644856028644834
843,1081,elantra,1.1456640036608388,0.7660635917991068
844,735,cerato,1.1456640036608388,0.7660635917991068
845,1793,nhà,1.1294321223047743,0.7699742202444728
846,2633,với,1.1232512723523396,0.7714643053900357
847,2235,thấy,1.11989093797718,0.7722746314666733
848,1912,phanh,1.1178492573455108,0.7727670428948445
849,1622,mg,1.1178492573455108,0.7727670428948445
850,2347,trang_bị,1.1058998842000387,0.7756500223933691
851,826,chỗ,1.104501220252359,0.7759875837533796
852,984,cụ_thể,1.0996222544289127,0.7771652736842337
853,1292,hãng,1.0670261406753485,0.7850394672841702
854,1625,mirage,1.0670261406753485,0.7850394672841702
855,1166,glc,1.0670261406753485,0.7850394672841702
856,1465,kép,1.0670261406753485,0.7850394672841702
857,2209,thì,1.062871365240216,0.7860437850722608
858,856,con,1.0081911262798635,0.7992699551772691
859,597,avanza,1.0081911262798635,0.7992699551772691
860,2044,sao,1.0081911262798635,0.7992699551772691
861,1463,kéo,1.0081911262798635,0.7992699551772691
862,2368,trung_bình,1.0081911262798635,0.7992699551772691
863,1480,kết_nối,1.0081911262798635,0.7992699551772691
864,2367,trung,1.0081911262798635,0.7992699551772691
865,2259,thời_điểm,1.0081911262798635,0.7992699551772691
866,282,399,1.0081911262798635,0.7992699551772691
867,2031,rộng_lớn,1.0081911262798635,0.7992699551772691
868,2028,rẽ,1.0081911262798635,0.7992699551772691
869,1553,lùi,1.0081911262798635,0.7992699551772691
870,1609,lực,1.0081911262798635,0.7992699551772691
871,2011,rover,1.0081911262798635,0.7992699551772691
872,843,chữ,1.0081911262798635,0.7992699551772691
873,948,cảm_biến,1.0081911262798635,0.7992699551772691
874,2456,tên,1.0081911262798635,0.7992699551772691
875,2156,thanh,1.0081911262798635,0.7992699551772691
876,2396,trường,1.0081911262798635,0.7992699551772691
877,661,bạc,1.0081911262798635,0.7992699551772691
878,1178,gân,1.0081911262798635,0.7992699551772691
879,1185,góc_cạnh,1.0081911262798635,0.7992699551772691
880,1187,gói,1.0081911262798635,0.7992699551772691
881,1196,gập,1.0081911262798635,0.7992699551772691
882,679,bật,1.0081911262798635,0.7992699551772691
883,961,cấu_hình,1.0081911262798635,0.7992699551772691
884,2419,trở_nên,1.0081911262798635,0.7992699551772691
885,619,biến_thể,1.0081911262798635,0.7992699551772691
886,1118,full,1.0081911262798635,0.7992699551772691
887,1289,hành_lý,1.0081911262798635,0.7992699551772691
888,907,cân_nhắc,1.0081911262798635,0.7992699551772691
889,2549,usd,1.0081911262798635,0.7992699551772691
890,1318,hầm_hố,1.0081911262798635,0.7992699551772691
891,1333,hốc,1.0081911262798635,0.7992699551772691
892,2674,xl7,1.0014723635790719,0.8008956880835314
893,1085,ertiga,1.0014723635790719,0.8008956880835314
894,2472,túi,1.0014723635790719,0.8008956880835314
895,669,bảng,1.0014723635790719,0.8008956880835314
896,2390,trước,0.9883150752900297,0.8040793342396612
897,2564,vinfast,0.9881667928343623,0.8041152130027546
898,1507,lexus,0.9819055427383836,0.8056301652860883
899,751,chiếm,0.9629814648862449,0.8102083164939903
900,2814,đường,0.9629814648862449,0.8102083164939903
901,1317,hấp_dẫn,0.9576775465844429,0.8114911900397859
902,2165,theo,0.9453670020762815,0.814468162786284
903,922,công_nghệ,0.9448609319178658,0.8145905212434981
904,2352,transit,0.914843556352127,0.8218443199709085
905,2470,tùy,0.914843556352127,0.8218443199709085
906,286,400,0.914843556352127,0.8218443199709085
907,2294,tiếc,0.914843556352127,0.8218443199709085
908,2442,tuyệt_vời,0.914843556352127,0.8218443199709085
909,2281,tin_cậy,0.914843556352127,0.8218443199709085
910,1027,dày,0.914843556352127,0.8218443199709085
911,2256,thời_gian,0.914843556352127,0.8218443199709085
912,2224,thú_vị,0.914843556352127,0.8218443199709085
913,2867,đối,0.914843556352127,0.8218443199709085
914,1311,hạ,0.914843556352127,0.8218443199709085
915,1409,không_thể,0.914843556352127,0.8218443199709085
916,2784,đáp_ứng,0.914843556352127,0.8218443199709085
917,1469,kích_cỡ,0.914843556352127,0.8218443199709085
918,2753,đi_lại,0.914843556352127,0.8218443199709085
919,1541,lái_xe,0.914843556352127,0.8218443199709085
920,1791,nhu_cầu,0.914843556352127,0.8218443199709085
921,2005,revv,0.914843556352127,0.8218443199709085
922,375,54,0.914843556352127,0.8218443199709085
923,2094,sàn,0.914843556352127,0.8218443199709085
924,2411,trọng_lượng,0.914843556352127,0.8218443199709085
925,1730,ngang,0.888167737589058,0.8282822270139852
926,871,cross,0.888167737589058,0.8282822270139852
927,983,cỡ,0.888167737589058,0.8282822270139852
928,2073,sport,0.8669032113804932,0.8334065729103403
929,1158,giống,0.8641638225255971,0.834066137589632
930,1600,lột_xác,0.8641638225255971,0.834066137589632
931,2140,ta,0.8641638225255971,0.834066137589632
932,329,475,0.8641638225255971,0.834066137589632
933,2153,thaco,0.8641638225255971,0.834066137589632
934,987,cứng,0.8641638225255971,0.834066137589632
935,1526,luxury,0.8641638225255971,0.834066137589632
936,2569,viền,0.8641638225255971,0.834066137589632
937,2173,thiếu,0.8641638225255971,0.834066137589632
938,2181,thoáng_đãng,0.8641638225255971,0.834066137589632
939,1493,land,0.8641638225255971,0.834066137589632
940,317,450,0.8641638225255971,0.834066137589632
941,2205,thân_hình,0.8641638225255971,0.834066137589632
942,975,cốp,0.8641638225255971,0.834066137589632
943,2763,điểm_trừ,0.8641638225255971,0.834066137589632
944,2216,thông_minh,0.8641638225255971,0.834066137589632
945,1462,kém_cạnh,0.8641638225255971,0.834066137589632
946,1529,lx,0.8641638225255971,0.834066137589632
947,1614,max,0.8641638225255971,0.834066137589632
948,1382,khoảng_cách,0.8641638225255971,0.834066137589632
949,349,4wd,0.8641638225255971,0.834066137589632
950,1833,nhỏ_nhắn,0.8641638225255971,0.834066137589632
951,1825,nhằm,0.8641638225255971,0.834066137589632
952,1964,prado,0.8641638225255971,0.834066137589632
953,1020,duy_trì,0.8641638225255971,0.834066137589632
954,1975,quan_sát,0.8641638225255971,0.834066137589632
955,467,775,0.8641638225255971,0.834066137589632
956,1734,nghiêng,0.8641638225255971,0.834066137589632
957,1051,dẫn_đầu,0.8641638225255971,0.834066137589632
958,2014,rush,0.8641638225255971,0.834066137589632
959,1053,dập,0.8641638225255971,0.834066137589632
960,1727,nay,0.8641638225255971,0.834066137589632
961,1716,mở_rộng,0.8641638225255971,0.834066137589632
962,1705,một_cách,0.8641638225255971,0.834066137589632
963,358,50mm,0.8641638225255971,0.834066137589632
964,145,19,0.8641638225255971,0.834066137589632
965,1441,kia_optima,0.8641638225255971,0.834066137589632
966,2203,tháng,0.8641638225255971,0.834066137589632
967,2471,tùy_chọn,0.8641638225255971,0.834066137589632
968,2909,đứng,0.8641638225255971,0.834066137589632
969,1249,honda_jazz,0.8641638225255971,0.834066137589632
970,660,bước,0.8641638225255971,0.834066137589632
971,2376,truyền_thống,0.8641638225255971,0.834066137589632
972,244,30mm,0.8641638225255971,0.834066137589632
973,861,corolla,0.8641638225255971,0.834066137589632
974,31,10mm,0.8641638225255971,0.834066137589632
975,1246,honda_brio,0.8641638225255971,0.834066137589632
976,1312,hạn_chế,0.8641638225255971,0.834066137589632
977,239,30,0.8641638225255971,0.834066137589632
978,2815,đường_nét,0.8641638225255971,0.834066137589632
979,632,bài,0.8641638225255971,0.834066137589632
980,2506,tắt,0.8641638225255971,0.834066137589632
981,289,40mm,0.8641638225255971,0.834066137589632
982,2405,trắng,0.8641638225255971,0.834066137589632
983,1799,nhìn_chung,0.8617125328293769,0.8346562161431467
984,2902,đời,0.8494287466143767,0.8376113938513318
985,2037,sa2,0.8494287466143767,0.8376113938513318
986,1805,nhưng,0.8295306723299692,0.8423914224473559
987,2050,seltos,0.8289750518705465,0.8425247628645364
988,2732,ít,0.8289750518705465,0.8425247628645364
989,2016,rõ,0.8289750518705465,0.8425247628645364
990,2496,tải,0.8289750518705465,0.8425247628645364
991,665,bản,0.7827543913716741,0.8535873518107003
992,1163,giữ,0.7784775442771917,0.8546076888120648
993,2907,đủ,0.7784775442771917,0.8546076888120648
994,2487,tương_đối,0.7784775442771917,0.8546076888120648
995,1744,ngoại_hình,0.7784775442771917,0.8546076888120648
996,2530,từ,0.7628905088664463,0.8583209564529882
997,1099,fadil,0.7446023604781971,0.8626661919071886
998,2275,thực_sự,0.7446023604781971,0.8626661919071886
999,2070,sorento,0.7446023604781971,0.8626661919071886
1000,1294,hình,0.7201365187713311,0.8684577257009907
1001,440,70,0.7201365187713311,0.8684577257009907
1002,1375,khiêm_tốn,0.7201365187713311,0.8684577257009907
1003,1474,kĩ_thuật,0.7201365187713311,0.8684577257009907
1004,769,chuyển,0.7201365187713311,0.8684577257009907
1005,694,bệ,0.7201365187713311,0.8684577257009907
1006,1176,gt,0.7201365187713311,0.8684577257009907
1007,1087,ertiga_sport,0.7201365187713311,0.8684577257009907
1008,2917,ưu_đãi,0.7201365187713311,0.8684577257009907
1009,2854,đề_xuất,0.7201365187713311,0.8684577257009907
1010,1746,ngoại_trừ,0.7201365187713311,0.8684577257009907
1011,1863,nút,0.7201365187713311,0.8684577257009907
1012,1515,liền,0.7201365187713311,0.8684577257009907
1013,1519,loa,0.7201365187713311,0.8684577257009907
1014,1631,mitsubishi_xpander,0.7201365187713311,0.8684577257009907
1015,853,coi,0.7201365187713311,0.8684577257009907
1016,477,80,0.7201365187713311,0.8684577257009907
1017,1275,hài_lòng,0.7201365187713311,0.8684577257009907
1018,1193,gấp,0.7201365187713311,0.8684577257009907
1019,2883,đồng_nghĩa,0.7201365187713311,0.8684577257009907
1020,92,15mm,0.7201365187713311,0.8684577257009907
1021,1707,một_vài,0.7201365187713311,0.8684577257009907
1022,1578,lẫn,0.7201365187713311,0.8684577257009907
1023,1248,honda_civic,0.7201365187713311,0.8684577257009907
