sentence_idx,title,main,aspect1,opinion1,aspect2,opinion2,aspect3,opinion3
395,So sánh xe Hyundai Accent 2019 và Suzuki Ciaz 2019: Vì ?âu Suzuki Ciaz th?t th??,"Các trang b? an toàn c?a Suzuki Ciaz 2019 nghèo nàn h?n so v?i ??i th? khi ch? có 2 túi khí, h? th?ng phân ph?i l?c phanh ?i?n t? EBD, h? th?ng ch?ng bó c?ng phanh ABS, h? th?ng h? tr? l?c phanh kh?n c?p EBA, h? th?ng ch?ng tr?m và camera lùi phía sau góc r?ng",an toàn,tiêu c?c,,,,
395,So sánh xe Hyundai Accent 2019 và Suzuki Ciaz 2019: Vì ?âu Suzuki Ciaz th?t th??,"Trong khi ?ó, ??i th? Suzuki Ciaz 2018 ???c trang b? h? th?ng phun nhiên li?u ?a ?i?m nên ???c ?ánh giá cao v? m?t ti?t ki?m nhiên li?u",tính n?ng và công ngh?,tích c?c,,,,
428,"So sánh xe Kia Soluto 2019 và Hyundai Accent 2019: ""Ti?n nào c?a n?y""?",Hyundai Accent có nhi?u l?a ch?n h?n khi cung c?p t?i 4 phiên b?n nh?ng m?c giá cao h?n ??i th? Kia Soluto 2019,giá,tiêu c?c,,,,
428,"So sánh xe Kia Soluto 2019 và Hyundai Accent 2019: ""Ti?n nào c?a n?y""?","??i th? “??ng h??ng” nhà Hyundai có kích th??c D x R x C t??ng ?ng 4.440 x 1.729 x 1.460 (mm), chi?u dài c? s? 2.600 (mm)",thi?t k?,,,,,
428,"So sánh xe Kia Soluto 2019 và Hyundai Accent 2019: ""Ti?n nào c?a n?y""?",?i?u này ??ng ngh?a v?i vi?c khoang n?i th?t c?a Hyundai Accent r?ng rãi h?n ??i th?,thi?t k?,,,,,
428,"So sánh xe Kia Soluto 2019 và Hyundai Accent 2019: ""Ti?n nào c?a n?y""?",M?c dù khoang n?i th?t r?ng rãi h?n ??i th? Kia Soluto 2019 nh?ng ?? chân ? hàng gh? sau khá bí bách,thi?t k?,,,,,
428,"So sánh xe Kia Soluto 2019 và Hyundai Accent 2019: ""Ti?n nào c?a n?y""?","Ngu?n   cho bi?t, nh?ng trang b? ti?n nghi n?i b?t c?a Kia Soluto 2019 g?m: Màn hình trung tâm c?m ?ng 7 inch k?t n?i Android Auto và Apple CarPlay, h? th?ng âm thanh 6 loa, c?a s? phía sau ch?nh ?i?n, ?i?u hòa ch?nh tay, các h?c ch?a ?? ti?n l?i n?m r?i rác trong khoang n?i th?t… Xe v?n kh?i ??ng b?ng chìa – m?t ?i?m thua thi?t so v?i ??i th?, trong khi b?n 1.4 AT c?a Hyundai Accent s? h?u h? th?ng khóa thông minh và h? th?ng kh?i ??ng b?ng nút b?m",thi?t k?,,,,,
428,"So sánh xe Kia Soluto 2019 và Hyundai Accent 2019: ""Ti?n nào c?a n?y""?","Các chuyên gia ?ánh giá xe  cho bi?t, Hyundai Accent 2019 v??t tr?i h?n Kia Soluto 2019 v? m?t hi?u su?t",s?c m?nh,tích c?c,,,,
498,So sánh xe Nissan X-Trail 2019 và Mazda CX-5 2019: Công ngh? là ?i?m nh?n,"V?i m?c giá trên, CX-5 hi?n là m?u xe có giá bán ??t nh?t phân khúc CUV",giá,tiêu c?c,,,,
487,So sánh xe Mitsubishi Xpander 2019 và Suzuki Ertiga 2019,"???c hình thành d?a trên c?u trúc Heartect, Suzuki Ertiga 2019 “?n ??t” ??i th? Xpander v? thi?t k? ??u xe v?i c?m ?èn pha projector m?i m? k?t h?p v?i d?i ?èn LED ch?y ban ngày",thi?t k?,tích c?c,,,,
487,So sánh xe Mitsubishi Xpander 2019 và Suzuki Ertiga 2019,"Dù ch?a ph?i là chi?c xe ??p nh?t, h?p d?n nh?t nh?ng v?i m?c giá th?p nh?t phân khúc, Suzuki Ertiga 2019 có ?? kh? n?ng lôi kéo nh?ng khách hàng bình dân, mu?n ch?n m?t chi?c xe gia ?ình giá r?",giá,tích c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?," M?c dù m?i m? bán t?i n??c ta không lâu, nh?ng Mazda CX-8 2019 là cái tên gây ???c s? chú ý không ch? b?i m?c giá cao nh?t phân khúc (sau ?u ?ãi) mà ?ây c?ng là chi?c xe s? h?u nhi?u công ngh? an toàn",giá,tiêu c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,"Nh?ng khách hàng ??u tiên mua xe Mazda CX-8 2019 ???c áp d?ng m?c ?u ?ãi t? 1,149-1,399 t? ??ng, sau ?ó xe s? v? m?c giá th?c dao ??ng t? 1,199-1,444 t? ??ng, v?i m?c giá trên ?ây là m?u xe có giá cao nh?t phân khúc SUV 7 ch? t?i Vi?t Nam",giá,tiêu c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,"Xét v? giá bán, Mazda CX-8 2019 ?ang cao h?n ?áng k? so v?i Toyota Fortuner 2019",giá,tiêu c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,"S? h?u kích th??c chi?u dài t?ng và c? s? l?n h?n nh?ng th?p h?n và h?p so v?i Everest nên CX-8 có dáng v? thon g?n h?n, ch? y?u chi?u dài c?a m?u xe ??n t? Nh?t B?n t?p trung ? ph?n ??u",thi?t k?,tích c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,Mazda CX-8 2019 s? h?u ?uôi xe v?i thi?t k? thon g?n nh? b? ngang nh? h?n ??i th?,thi?t k?,tiêu c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,"? bên ??i di?n, Ford Everest 2019 phát tri?n v?i phong cách c?ng cáp h?n nh? ?uôi xe b? th?",thi?t k?,tích c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,"M?c dù s? h?u chi?u dài c? s? l?n nh?t phân khúc ??n 2.930 mm, nh?ng Mazda CX-8 2019 không ph?i m?u xe có hàng gh? th? 3 r?ng rãi",thi?t k?,,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,"Nhìn chung, khoang n?i th?t c?a Mazda CX-8 khá v??t tr?i so v?i ??i th? v? ti?n nghi c?ng nh? s? sang tr?ng, ?i?m tr? có l? ??n t? hàng gh? th? 3 không tho?i mái nh? Ford Everest",thi?t k?,tích c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,??ng c? Bi-Turbo v?i h?p s? t? ??ng 10 c?p c?a Ford Everest 2019 ?ang giúp m?u xe này nh?nh h?n CX-8 và công su?t c?ng l?n h?n,s?c m?nh,tích c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,"T?ng k?t l?i, Mazda CX-8 2019 ?ang có ph?n l?i th? h?n n?u xét v? ngo?i hình và công ngh? an toàn, ti?n nghi so v?i ??i th? Ford Everest",an toàn, tích c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,?i?m tr? là dù ???c l?p ráp trong n??c nh?ng Mazda CX-8 l?i có giá cao nh?t phân khúc,giá,tiêu c?c,,,,
466,So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá li?u có ngang ch?t l??ng?,"Trong khi Ford Everest nh?p kh?u m?c giá th?p h?n và có ?i?m m?nh v? kh? n?ng v?n hành, khung g?m c?a bán t?i nên ch?c ch?n và kho?ng sáng g?m xe cao h?n, ngo?i hình h?m h? h?n",giá,tiêu c?c,,,,
503,"So sánh xe Peugeot Traveller 2019 và Ford Tourneo 2019: ??i chi?n MPV ""tân binh""","Tuy nhiên, m?i ?ây ??n v? phân ph?i ?ã  Ford Tourneo h??ng ??n vi?c c?nh tranh v?i c? Toyota Innova nên m?u xe này ???c niêm y?t v?i m?c giá t? 999-1.069 tri?u ??ng, r? h?n khá nhi?u so v?i ??i th? ??n t? Pháp",giá,tích c?c,,,,
503,"So sánh xe Peugeot Traveller 2019 và Ford Tourneo 2019: ??i chi?n MPV ""tân binh""","Xét v? thông s?, Ford Tourneo 2019 có kích th??c ng?n h?n, r?ng h?n Peugeot Traveller 2019",thi?t k?,tích c?c,,,,
503,"So sánh xe Peugeot Traveller 2019 và Ford Tourneo 2019: ??i chi?n MPV ""tân binh""","Tuy nhiên, Peugeot Traveller 2019 n?i b?t h?n ??i th? khi ???c trang b? tính n?ng r?a ?èn pha t? ??ng",tính n?ng và công ngh?,tích c?c,,,,
503,"So sánh xe Peugeot Traveller 2019 và Ford Tourneo 2019: ??i chi?n MPV ""tân binh""",Ford Tourneo 2019 dùng ??ng c? x?ng EcoBoost 2.0L cùng dung tích nh?ng công su?t l?n h?n ? m?c 200 mã l?c và 300 Nm mô-men xo?n,s?c m?nh,tích c?c,,,,
505,"So sánh xe Subaru Forester 2019 và Honda CR-V 2019: cùng t?m giá h?n 1 t?, xe nào t?t?","Khi còn là xe nh?p kh?u t? Nh?t, Subaru Forester luôn thi?t l?p m?c giá cao nh?t nhì phân khúc",giá,tiêu c?c,,,,
505,"So sánh xe Subaru Forester 2019 và Honda CR-V 2019: cùng t?m giá h?n 1 t?, xe nào t?t?","?i?u ?áng nói, giá bán phiên b?n cao c?p nh?t c?a Honda CR-V c?ng ch? t??ng ???ng v?i phiên b?n tiêu chu?n c?a Subaru Forester 2019",giá,tiêu c?c,,,,
505,"So sánh xe Subaru Forester 2019 và Honda CR-V 2019: cùng t?m giá h?n 1 t?, xe nào t?t?","Nh?ng tr??c khi tìm hi?u nh?ng nét khác nhau trong phong cách thi?t k?, chúng ta hãy xét ??n kích th??c c?a t?ng m?u xe: Nhìn vào b?ng thông s? trên, có th? th?y ??i di?n c?a Subaru dài h?n 41 mm, cao h?n 51 mm, h?p h?n 40 mm so v?i Honda CR-V 2019",thi?t k?,tích c?c,,,,
505,"So sánh xe Subaru Forester 2019 và Honda CR-V 2019: cùng t?m giá h?n 1 t?, xe nào t?t?","Chi?u dài tr?c c? s? c?a Forester 2019 nh?nh h?n ??i th? 9 mm, m?t kho?ng cách chênh l?ch không ?áng k?",thi?t k?,tích c?c,,,,
505,"So sánh xe Subaru Forester 2019 và Honda CR-V 2019: cùng t?m giá h?n 1 t?, xe nào t?t?","Xét v? kh? n?ng v?n hành, Honda CR-V 2019 t? ra v??t tr?i h?n so v?i ??i th? cùng quê",s?c m?nh,tích c?c,,,,
430,So sánh xe Kia Soluto 2019 v?i Honda City 2019: Giá r? hay công ngh??,Giá bán r? nh?t phân khúc Sedan-B chính là ?i?m m?nh nh?t c?a Kia Soluto 2019,giá,tích c?c,,,,
430,So sánh xe Kia Soluto 2019 v?i Honda City 2019: Giá r? hay công ngh??,"Theo ?ó, m?u xe c?a th??ng hi?u Hàn Qu?c ch? s? h?u m?c giá ""không t??ng"" t? 399-455 tri?u ??ng, r? h?n 100 tri?u ??ng so v?i Honda City",giá,tích c?c,,,,
430,So sánh xe Kia Soluto 2019 v?i Honda City 2019: Giá r? hay công ngh??,Soluto có g??ng chi?u h?u xe có tích h?p ?èn xi-nhan LED t??ng t? ??i th?,tính n?ng và công ngh?,trung l?p,,,,
430,So sánh xe Kia Soluto 2019 v?i Honda City 2019: Giá r? hay công ngh??,Xét v? nh?ng trang b? an toàn thì Honda City 2019 v??t tr?i so v?i ??i th?,an toàn,tích c?c,,,,
430,So sánh xe Kia Soluto 2019 v?i Honda City 2019: Giá r? hay công ngh??,"Ng??i dùng Honda City s? ph?i chi ra kho?n ti?n l?n nh?t phân khúc, cùng v?i ?ó xe c?ng s? h?u nhi?u công ngh? an toàn v??t tr?i hoàn toàn so v?i Kia Soluto 2019",an toàn,tích c?c,,,,
463,So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công ngh? ??u th?c d?ng,"V?i m?c giá trên, CX-5 hi?n là m?u xe có giá bán ??t nh?t phân khúc CUV",giá,tiêu c?c,,,,
463,So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công ngh? ??u th?c d?ng,"?ng x? Honda CR-V 2019 là d?ng ??n nh?ng v?n ???c b? trí 2 bên cân ??i m? crom, h? th?ng ?èn h?u ???c ?ánh giá cao h?n ??i th? nh? thi?t k? ch? ""L"" ?n nh?p v?i t?ng th? xe",thi?t k?,tích c?c,,,,
463,So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công ngh? ??u th?c d?ng,"? phiên b?n v?a nâng c?p v?i gói công ngh? i-Activsense, Mazda CX-5 tr? thành m?u xe s? h?u nhi?u công ngh? an toàn nh?t phân khúc",an toàn,tích c?c,,,,
463,So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công ngh? ??u th?c d?ng,"Nh? v?y, c? 2 m?u Mazda CX-5 và Honda CR-V ??u có ??ng c? v?i 188 mã l?c t??ng ???ng nhau, nh?ng CX-5 s? mang ??n cho khách hàng tùy ch?n máy 2.0L v?i m?c giá r? h?n ??i th?",giá,tích c?c,s?c m?nh,trung l?p,,
463,So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công ngh? ??u th?c d?ng,T? l? thu?n v?i công ngh? v??t tr?i thì CX-5 c?ng có m?c giá cao nh?t phân khúc dao ??ng t? 929-1.179 tri?u ??ng còn CR-V v?n th?c d?ng cùng m?c giá 983-1.093 tri?u ??ng,giá,tiêu c?c,,,,
550,So sánh xe VinFast Fadil 2019 và Suzuki Celerio 2018,"V?i kh? n?ng v?n hành m?nh m? cùng trang b? an toàn v??t tr?i, Fadil hi?n ?ang là chi?c xe ???c r?t nhi?u ng??i s?n ?ón",s?c m?nh,tích c?c,an toàn,tích c?c,,
465,So sánh xe Mazda CX-5 2019 v?i Hyundai Tucson 2019,"V?i m?c giá trên, CX-5 hi?n là m?u xe có giá bán ??t nh?t phân khúc CUV",giá,tiêu c?c,,,,
465,So sánh xe Mazda CX-5 2019 v?i Hyundai Tucson 2019,"Trong 3 m?u xe có doanh s? t?t nh?t phân khúc CUV, Hyundai Tucson hi?n là m?u xe có m?c giá bán ""m?m"" nh?t dao ??ng ? m?c 799-940 tri?u ??ng",giá,tích c?c,,,,
465,So sánh xe Mazda CX-5 2019 v?i Hyundai Tucson 2019,"? phiên b?n v?a nâng c?p v?i gói công ngh? i-Activsense, Mazda CX-5 tr? thành m?u xe s? h?u nhi?u công ngh? an toàn nh?t phân khúc",an toàn,tích c?c,,,,
465,So sánh xe Mazda CX-5 2019 v?i Hyundai Tucson 2019,"Nhìn chung, xét nhi?u khía c?nh thì Mazda CX-5 th? h? 6.5 ?ang t? ra v??t tr?i h?n Hyundai Tucson 2019 v? m?t trang b? an toàn, kh? n?ng v?n hành",an toàn,tích c?c,s?c m?nh,tích c?c,,
465,So sánh xe Mazda CX-5 2019 v?i Hyundai Tucson 2019,"Tuy nhiên, ?ây c?ng là ?i?m khi?n giá xe ??t nh?t phân khúc, trong khi Tucson ?ang là chi?c xe r? nh?t trong 3 m?u d?n ??u doanh s? phân khúc CUV",giá,tích c?c,,,,
454,So sánh xe Mazda 3 2020 và Kia Optima 2020: Xe h?ng C ??t ngang h?ng D,"Trong khi ?ó, Kia Optima g?p khó trong cu?c c?nh tranh ? phân khúc sedan h?ng D m?c dù xe có m?c giá r? nh?t",giá,tích c?c,,,,
454,So sánh xe Mazda 3 2020 và Kia Optima 2020: Xe h?ng C ??t ngang h?ng D,Kia Optima 2020 là xe h?ng D r? nh?t v?i m?c giá niêm y?t cho 2 b?n dao ??ng t? 789-969 tri?u ??ng,giá,tích c?c,,,,
454,So sánh xe Mazda 3 2020 và Kia Optima 2020: Xe h?ng C ??t ngang h?ng D,"?n nh?p v?i m?t ca-l?ng là h? th?ng ?èn chi?u sáng ???c thi?t k? m?i sâu h?n, công ngh? LED toàn ph?n cho kh? n?ng chi?u sáng trên Mazda 3 t?t h?n",thi?t k?,tích c?c,tính n?ng và công ngh?,tích c?c,,
454,So sánh xe Mazda 3 2020 và Kia Optima 2020: Xe h?ng C ??t ngang h?ng D,"Nhìn chung, Mazda 3 2020 ch? thua Kia Optima 2020 v? m?t kích th??c t?ng th? khi nhìn t? ngo?i th?t còn m?i trang b? và thi?t k? c?a xe ??u ""?n ??t"" ??i th? ""h?ng cân"" trên 1 b?c",thi?t k?,,,,,
454,So sánh xe Mazda 3 2020 và Kia Optima 2020: Xe h?ng C ??t ngang h?ng D,"? hàng gh? th? 2, Mazda 3 m?i dù c?i thi?n chi?u dài c? s? 25 mm nh?ng không gian ? ?ây v?n không mang ??n s? r?ng rãi h?n so v?i ??i c?, ?i?u này c?ng d? hi?u vì dù sao thì m?u xe này c?ng ? phân khúc h?ng C",thi?t k?,,,,,
454,So sánh xe Mazda 3 2020 và Kia Optima 2020: Xe h?ng C ??t ngang h?ng D,"Nhìn chung, dù gì thì Mazda 3 2020 v?n là m?u xe có n?i th?t v??t tr?i h?n Kia Optima 2020 v? c? th? giác, ch?t li?u s? d?ng c?ng nh? nh?ng ti?n nghi xe ???c trang b?",giá,tích c?c,,,,
454,So sánh xe Mazda 3 2020 và Kia Optima 2020: Xe h?ng C ??t ngang h?ng D,"??n v? s?n xu?t c?ng cho bi?t, Mazda 3 2020 s? không c?nh tranh b?ng giá bán b?i ?ã v??t quá phân khúc mà m?u xe này s? h??ng ??n vi?c c?nh tranh b?ng tr?i nghi?m ti?n nghi, trang b? nh? xe cao c?p",giá,tiêu c?c,,,,
467,So sánh xe Mazda CX-8 2019 và Honda CR-V 2019: Giá c? có nói lên ch?t l??ng?,"Mazda CX-8 ch? v?a ra m?t ? th? tr??ng n??c ta không lâu, s? h?u giá bán cao nh?t phân khúc, t? 1,199 - 1,444 t? ??ng",giá,tiêu c?c,,,,
467,So sánh xe Mazda CX-8 2019 và Honda CR-V 2019: Giá c? có nói lên ch?t l??ng?,"V? c? b?n, giá xe Mazda CX-8 ??t h?n Honda CR-V kho?ng 166-306 tri?u ??ng",giá,tiêu c?c,,,,
467,So sánh xe Mazda CX-8 2019 và Honda CR-V 2019: Giá c? có nói lên ch?t l??ng?,"Dù v?y, Honda CR-V (chi?u dài x r?ng x cao: 4584 x 1855 x 1679 mm) v?n nh? bé h?n ??i th? CX-8 (4900 x 1840 x 1730 mm) cho dù c? 2 cùng n?m trong phân khúc SUV c? trung",thi?t k?,,,,,
467,So sánh xe Mazda CX-8 2019 và Honda CR-V 2019: Giá c? có nói lên ch?t l??ng?,Nh? vào chi?u dài c? s? dài h?n ??i th? t?i 270 mm mà Mazda CX-8 có không gian n?i th?t r?ng rãi h?n Honda CR-V khá nhi?u,thi?t k?,,,,,
467,So sánh xe Mazda CX-8 2019 và Honda CR-V 2019: Giá c? có nói lên ch?t l??ng?,"Tuy nhiên, ?i?u này c?ng khá d? hi?u vì giá bán c?a CX-8 cao h?n ??i th? t?i vài tr?m tri?u ??ng, v?y nên cu?c ?ua này khó có th? k?t lu?n th?ng thua",giá,tiêu c?c,,,,
412,So sánh xe Hyundai Tucson 2019 và Nissan X-Trail V-Series 2019: Xe 5 ch? v?n hay h?n,"T?i Vi?t Nam, Hyundai Tucson 2019 là phiên b?n v?a ???c nâng c?p h?i tháng 6 n?m nay v?i s? thay ??i nh? v? ngo?i th?t, n?i th?t m?i m? và tr? trung h?n",thi?t k?,tích c?c,,,,
412,So sánh xe Hyundai Tucson 2019 và Nissan X-Trail V-Series 2019: Xe 5 ch? v?n hay h?n,Ph?n ?uôi xe Hyundai Tucson 2019 n?i b?t h?n ??i th? nh? d?i ?èn h?u LED thi?t k? m?i g?n gàng b?t m?t h?n,thi?t k?,tích c?c,,,,
412,So sánh xe Hyundai Tucson 2019 và Nissan X-Trail V-Series 2019: Xe 5 ch? v?n hay h?n,"B??c vào khoang n?i th?t, ?i?m v?t vát dành cho Nissan X-Trail so v?i ??i th? có ch?ng là hàng gh? th? 3 dành cho tr? em ho?c thêm không gian ch?a ??",thi?t k?,,,,,
412,So sánh xe Hyundai Tucson 2019 và Nissan X-Trail V-Series 2019: Xe 5 ch? v?n hay h?n,"Xét m?t cách t?ng th?, Nissan X-Trail V-Series 2019 ch? h?n Hyundai Tucson ? m?t s? công ngh? an toàn và hàng gh? th? 3, còn h?u h?t thi?t k? n?i/ngo?i th?t ??u kém xa ??i th? ??n t? Hàn Qu?c",an toàn,tích c?c,thi?t k?,tiêu c?c,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,"V? v?n hành, Honda Brio s? d?ng ??ng c? 1.2 L SOHC 4 xi lanh th?ng hàng, 16 van bi?n thiên i-VTEC, cho công su?t 88 mã l?c, t?c là ch? m?nh h?n m?t chút so v?i ??ng c? Kappa 1.25L, 4 xi lanh th?ng hàng, 16 van DOHC, 86 mã l?c c?a Kia Morning",s?c m?nh,tích c?c,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,"Brio và Morning cùng có kh? n?ng ti?t ki?m nhiên li?u khá ?áng n?, tuy nhiên Morning v?n ""trên c?"" ??i th? m?t chút v?i thông s? tiêu hao ch? 4.9L/100km, t?t h?n m?c 5,3L/100km c?a Brio",tính n?ng và công ngh?,tích c?c,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,"D??i ?ây là b?ng giá Kia Morning niêm y?t m?i nh?t tháng 6/2019: Nh? v?y, n?u xét trên giá bán thì Kia Morning có giá r? h?n Honda Brio khá nhi?u",giá,tích c?c,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,Th?m chí phiên b?n cao c?p nh?t c?a Morning c?ng có giá th?p h?n bi?n th? tiêu chu?n c?a Brio,giá,tiêu c?c,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,"V? thông s? k? thu?t, Brio có chi?u dài và chi?u r?ng l?n h?n Morning khá nhi?u",thi?t k?,tích c?c,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,?i?u này t?o ti?n ?? cho Brio có m?t khoang n?i th?t r?ng rãi h?n ??i th?,thi?t k?,,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,"Tuy nhiên, Brio ?n ?i?m h?n nh? d?i ?èn li?n m?ch vu?t cong thanh thoát",thi?t k?,tích c?c,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,"?i vào khoang n?i th?t, nh? chi?u dài l?n h?n ??i th? t?i h?n 200mm nên ch? ?? chân c?a Brio ch?c ch?n c?ng tho?i mái h?n",thi?t k?,tích c?c,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,"Dù v?y, Oto.com.vn ?ánh giá cao khu v?c m?t ti?n ? Morning h?n ",thi?t k?,tích c?c,,,,
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có ph?i giá cao là x?n?,"Nh? v?y, có th? th?y r?ng Honda Brio s? h?u l??ng trang b? n?i b?t h?n Kia Morning khá nhi?u, ??c bi?t là ? trang b? gi?i trí, an toàn và v?n ?? v?n hành",tính n?ng và công ngh?,tích c?c,an toàn,tích c?c,s?c m?nh,tích c?c
343,So sánh xe BMW X7 2019 và Land Rover Range Rover 2019: Cu?c chi?n xe h?ng sang c? l?n châu Âu,"Range Rover nh?nh h?n v? chi?u r?ng c?ng nh? chi?u cao, nh? ?ó m?u xe n??c Anh mang ??n không gian n?i th?t r?ng rãi h?n",thi?t k?,tích c?c,,,,
476,So sánh xe Mercedes-Benz GLC 300 2020 và Land Rover Discovery Sport 2020 v?a ra m?t Vi?t Nam,"??n v?i phiên b?n nâng c?p m?i l?n này, Discovery Sport có khung g?m m?i nh?ng kích th??c ng?n h?n 2mm, cao h?n 3mm so v?i ""ng??i ti?n nhi?m""",thi?t k?,tích c?c,,,,
476,So sánh xe Mercedes-Benz GLC 300 2020 và Land Rover Discovery Sport 2020 v?a ra m?t Vi?t Nam,"Chi?u dài c? s? c?a SUV ??n t? ??c ??t m?c 2.873 mm, v??t tr?i h?n ??i th?",thi?t k?,tích c?c,,,,
476,So sánh xe Mercedes-Benz GLC 300 2020 và Land Rover Discovery Sport 2020 v?a ra m?t Vi?t Nam,"Riêng ??i th? Land Rover Discovery Sport 2020, dù có m?c giá cao h?n nh?ng xe v?n dùng bóng LED thông th??ng v?i t?o hình m?i h?n phiên b?n ti?n nhi?m",giá,tiêu c?c,,,,
476,So sánh xe Mercedes-Benz GLC 300 2020 và Land Rover Discovery Sport 2020 v?a ra m?t Vi?t Nam,"Quan sát ph?n thân, Land Rover Discovery Sport facelift khá dài so v?i ??i th? GLC 300 dù kích th??c ch? nh?nh h?n 100 mm",thi?t k?,tích c?c,,,,
27,Ch?n SUV ??ng c?p nào gi?a BMW X7 2019 và Lexus LX570 2019? ," Có th? th?y r?ng, BMW X7 2019 nh?nh h?n v? chi?u dài c?ng nh? chi?u r?ng nh?ng l?i kém h?n khá nhi?u v? chi?u cao",thi?t k?,tiêu c?c,,,,
27,Ch?n SUV ??ng c?p nào gi?a BMW X7 2019 và Lexus LX570 2019? ," C? hai m?u xe ??u s? h?u b? thông s? kích th??c ""Full size"" nh?ng thi?t k? c?a Lexus LX570 2019 ???c kh?c h?a ?? s? và c? c? b?p h?n, trong khi thi?t k? thân xe c?a   th? thao và thanh thoát h?n",thi?t k?,,,,,
27,Ch?n SUV ??ng c?p nào gi?a BMW X7 2019 và Lexus LX570 2019? ,"Xe có m?t màn hình hi?n th? ?a ph??ng ti?n 12.3 inch c?m ?ng hi?n ??i, h? tr? ??nh v? GPS, kích th??c l?n v?a sang tr?ng v?a hi?n th? nhi?u thông tin h?n",thi?t k?,,,,,
369,So sánh xe Honda Brio 2019 và Toyota Wigo 2019: Cu?c ch?m trán xe c? nh? Nh?t B?n," T??ng t? nh? Brio, Toyota Wigo c?ng ???c nh?p kh?u t? Indonesia và bán ra t?i Vi?t Nam v?i hai phiên b?n khác nhau là Wigo 1.2 MT và 1.2 AT có giá l?n l??t là 345 và 405 tri?u ??ng",giá,trung l?p,,,,
369,So sánh xe Honda Brio 2019 và Toyota Wigo 2019: Cu?c ch?m trán xe c? nh? Nh?t B?n," Có th? th?y r?ng, Honda Brio dài nh?nh h?n khá nhi?u v? chi?u dài t?ng th? c?ng nh? chi?u r?ng xe",thi?t k?,tích c?c,,,,
369,So sánh xe Honda Brio 2019 và Toyota Wigo 2019: Cu?c ch?m trán xe c? nh? Nh?t B?n,C?m ?èn h?u c?a Toyota Wigo 2019 ?n t??ng h?n v?i công ngh? LED và cách b? trí d?ng t?ng,tính n?ng và công ngh?,tích c?c,,,,
369,So sánh xe Honda Brio 2019 và Toyota Wigo 2019: Cu?c ch?m trán xe c? nh? Nh?t B?n,Brio m?nh m? h?n v?i c?n sau có kích th??c l?n có các rãnh thoát gió ???c b? trí rõ nét,thi?t k?,,,,,
369,So sánh xe Honda Brio 2019 và Toyota Wigo 2019: Cu?c ch?m trán xe c? nh? Nh?t B?n,"Nhìn chung, không gian n?i th?t c?a Wigo ???c b? trí ??n gi?n h?n so v?i Brio",thi?t k?,,,,,
369,So sánh xe Honda Brio 2019 và Toyota Wigo 2019: Cu?c ch?m trán xe c? nh? Nh?t B?n,"Màn hình gi?i trí c?a Wigo có kích th??c nh?nh h?n v?i 7 inch, còn Brio ch? có kích th??c 6,2 inch",thi?t k?,tích c?c,,,,
