word_idx,word,IBO_tag
168,SUV,4
168,hạng,4
168,B,4
274,Giá,0
274,bán,0
274,của,0
274,Morning,1
274,2021,2
274,đã,0
274,tăng,0
274,đáng_kể,0
274,",",0
274,vào,0
274,top,0
274,cao,0
274,nhất,0
274,phân,3
274,khúc,4
155,So,0
155,với,0
155,đối_thủ,3
155,đến,4
155,từ,4
155,Hàn,4
155,",",0
155,phiên_bản,0
155,cao_cấp,0
155,nhất,2
155,của,2
155,Honda,2
155,Brio,2
155,được,0
155,định_giá,0
155,bán,0
155,cao,2
155,hơn,0
155,với,0
155,mức,0
155,chênh_lệch,0
155,65,0
155,triệu,0
155,đồng,0
569,Hiện_tại,0
569,",",0
569,Honda,1
569,CR,2
569,-,2
569,V,2
569,đang,0
569,được,0
569,bán,0
569,tại,0
569,Việt_Nam,0
569,dưới,0
569,dạng,0
569,nhập_khẩu,0
569,với,0
569,3,0
569,phiên_bản,0
569,và,0
569,có,0
569,mức,0
569,giá,0
569,cao,0
569,nhất,0
569,phân,3
569,khúc,4
325,Trong,0
325,khi,0
325,",",0
325,Honda,1
325,Accord,2
325,2020,2
325,định_vị,0
325,ở,0
325,phân,3
325,khúc,4
325,cao,0
325,với,0
325,giá,0
325,bán,0
325,vào,0
325,loại,0
325,cao,0
325,nhất,0
325,phân,3
325,khúc,4
325,",",0
325,thì,0
325,Mazda6,0
325,2020,0
325,tiếp_tục,0
325,trung_thành,0
325,với,0
325,chính_sách,0
325,giá,0
325,thấp,0
325,",",0
325,tiệm,0
325,cận,0
325,với,0
325,phân,3
325,khúc,4
325,C,0
303,Như_vậy,0
303,",",0
303,mẫu,1
303,SUV,2
303,đến,2
303,từ,2
303,Pháp,2
303,có_giá,0
303,bán,0
303,cao,0
303,hơn,0
303,214,0
303,triệu,0
303,đồng,0
303,so,0
303,với,0
303,đối_thủ,3
303,đến,0
303,từ,0
303,Hàn,0
37,Với,0
37,tầm,0
37,tiền,0
37,rẻ,0
37,hơn,0
37,nhưng,0
37,danh_sách,0
37,trang_bị,0
37,an_toàn,0
37,trên,0
37,Hyundai,1
37,SantaFe,2
37,bản,0
37,máy,0
37,xăng,0
37,cao_cấp,0
37,là,0
37,hấp_dẫn,0
37,hơn,0
37,so,0
37,với,0
37,mẫu,3
37,xe,4
37,mang,4
37,thương_hiệu,4
37,Việt,4
138,Hyundai,0
138,Kona,0
138,được,0
138,lắp_ráp,0
138,trong,0
138,nước,0
138,",",0
138,trong,0
138,khi,0
138,đó,0
138,Honda,1
138,HR,2
138,-,2
138,V_nhập_khẩu,0
138,nguyên,0
138,chiếc,0
138,nên,0
138,có_giá,0
138,bán,0
138,cao,0
138,hơn,0
138,đối_thủ,3
138,36,0
138,triệu,0
298,Có_lẽ,0
298,danh_sách,0
298,an_toàn,0
298,là,0
298,lý_do,0
298,hợp_lý,0
298,hơn,0
298,cả,0
298,để,0
298,giải_thích,0
298,cho,0
298,giá,0
298,bán,0
298,cao,0
298,hơn,0
298,đối_thủ,3
298,của,0
298,BT,1
298,-,2
298,50,2
298,3.2,2
298,AT,2
298,4WD,2
297,Trong,0
297,khi,0
297,đó,0
297,High,1
297,Country,2
297,vốn,0
297,là,0
297,phiên_bản,0
297,nâng_cấp,0
297,từ,0
297,Colorado,0
297,LTZ,0
297,2.8,0
297,AT,0
297,4x4,0
297,2017,0
297,và,0
297,có_giá,0
297,bán,0
297,cao,0
297,hơn,0
297,đối_thủ,3
297,kha_khá,0
297,–,0
297,839,0
297,triệu,0
297,đồng,0
300,Ngay,0
300,ở,0
300,hiệp,0
300,đầu_tiên,0
300,của,0
300,trận_đấu,0
300,",",0
300,Triton,1
300,4x2,2
300,AT,2
300,đã,0
300,có,0
300,được,0
300,điểm,0
300,số,0
300,dẫn,0
300,trước,0
300,nhờ,0
300,giá,0
300,bán,0
300,tốt,0
300,hơn,0
300,đối_thủ,3
185,Hai,1
185,phiên_bản,2
185,xăng,2
185,của,2
185,SUV,2
185,Nhật_Bản,2
185,có_giá,0
185,bán,0
185,cao,0
185,hơn,0
185,hẳn,0
185,đối_thủ,3
185,Mỹ,4
383,Phong_cách,0
383,thể_thao,0
383,thể_hiện,0
383,rõ,0
383,trên,0
383,mẫu,1
383,xe,2
383,này,2
383,ngoại,0
383,phần,0
383,ngoại_hình,0
383,trẻ_trung,0
383,",",0
383,nội_thất,0
383,ấn_tượng,0
383,và,0
383,khả_năng,0
383,vận_hành,0
383,vượt_trội,0
383,so,0
383,với,0
383,phân,3
383,khúc,4
383,Honda,1
383,City,2
383,2021,2
383,hiện,0
383,là,0
383,mẫu,0
383,xe,0
383,mạnh_mẽ,0
383,nhất,0
383,phân,3
383,khúc,4
383,nhờ,0
383,động_cơ,0
383,1.5,0
383,L,0
383,DOHC,0
383,i,0
383,-,0
383,VTEC,0
383,4,0
383,xy,0
383,-,0
383,lanh,0
383,thẳng,0
383,hàng,0
383,tạo,0
383,ra_công_suất,0
383,119,0
383,mã_lực,0
383,tại,0
383,6.600,0
383,vòng,0
383,/,0
383,phút,0
383,và,0
383,mô,0
383,-,0
383,men,0
383,xoắn,0
383,cực_đại,0
383,145,0
383,Nm,0
383,tại,0
383,4.300,0
383,vòng,0
383,/,0
383,phút,0
383,Đồng_thời,0
383,",",0
383,mẫu,1
383,sedan,2
383,cỡ,2
383,nhỏ,2
383,của,2
383,Honda,2
383,hiện,0
383,còn,0
383,có,0
383,động_cơ,0
383,mạnh_mẽ,0
383,nhất,0
383,phân,3
383,khúc,4
383,và,0
383,những,0
383,trải,0
383,nghiệm,0
383,thực_sự,0
383,ấn_tượng,0
383,đối_với,0
383,chúng_tôi,0
220,Không_những,0
220,êm_ái,0
220,",",0
220,động_cơ,0
220,dầu,0
220,của,0
220,Sorento,1
220,mới,0
220,còn,0
220,mang,0
220,đến,0
220,những,0
220,trải,0
220,nghiệm,0
220,uy_lực,0
220,không,0
220,khác,0
220,gì,0
220,máy,3
220,xăng,4
345,Về,0
345,cảm_giác,0
345,lái,0
345,",",0
345,Hyundai,1
345,Tucson,2
345,hiện_hành,0
345,đã,0
345,được,0
345,cải_thiện,0
345,đáng_kể,0
345,so,0
345,với,0
345,phiên_bản,3
345,tiền_nhiệm,4
345,Nhược_điểm,0
345,của,0
345,xe,1
345,X55,2
345,là,0
345,cảm_giác,0
345,lái,0
345,thực_sự,0
345,chưa,0
345,tốt,0
345,khi,0
345,đặt,0
345,cạnh,0
345,các,3
345,đối_thủ,4
345,cùng,4
345,phân,4
345,khúc,4
431,Honda,1
431,City,2
431,2021,2
431,hiện,0
431,đang,0
431,là,0
431,mẫu,0
431,xe,0
431,mang,0
431,đến,0
431,trải,0
431,nghiệm,0
431,lái,0
431,thú_vị,0
431,nhất,0
431,cho,0
431,người,0
431,dùng,0
431,ở,0
431,phân,3
431,khúc,4
431,sedan,4
431,hạng,4
431,B,4
431,Về,0
431,mặt,0
431,giấy_tờ,0
431,",",0
431,động_cơ,0
431,của,0
431,Honda,1
431,City,2
431,2021,2
431,chỉ,0
431,tăng,0
431,1,0
431,mã_lực,0
431,so,0
431,với,0
431,đời,0
431,trước,0
431,",",0
431,nhưng,0
431,lại,0
431,vượt_trội,0
431,hoàn_toàn,0
431,so,0
431,với,0
431,đối_thủ,3
442,Theo,0
442,trải,0
442,nghiệm,0
442,thực_tế,0
442,của,0
442,đội_ngũ,0
442,so_sánh,0
442,xe,0
442,chúng_tôi,0
442,",",0
442,MG,1
442,ZS,2
442,2021,2
442,có,0
442,khả_năng,0
442,vận_hành,0
442,ấn_tượng,0
442,hơn,0
442,bản,3
442,cũ,4
442,nhờ,0
442,việc,0
442,cải_tiến,0
442,hộp_số,0
442,Bởi,0
442,chúng_tôi,0
442,đã,0
442,đạp,0
442,sâu,0
442,chân,0
442,ga,0
442,để,0
442,thử,0
442,khả_năng,0
442,tăng_tốc,0
442,",",0
442,song,0
442,chiếc,0
442,xe,0
442,vẫn,0
442,lên,0
442,khá,0
442,từ,0
442,từ,0
442,",",0
442,không,0
442,quá,0
442,bốc,0
442,như,0
442,những,0
442,gì,0
442,mà,0
442,đối_thủ,0
442,khác,0
442,cùng,0
442,phân,0
442,khúc,0
442,là,0
442,Kia_Seltos,3
442,thể_hiện,0
442,Ford,1
442,EcoSport,2
442,2021,2
442,ấn_tượng,0
442,hơn,0
442,đối_thủ,3
442,với,0
442,khả_năng,0
442,tăng_tốc,0
442,tốt,0
442,hơn,0
442,nhờ,0
442,động_cơ,0
442,Ecoboost,0
442,trứ_danh,0
552,Toyota_Fortuner,0
552,Legender,2
552,phiên_bản,0
552,mới,0
552,đã,0
552,cải_thiện,0
552,ở,0
552,khả_năng,0
552,vận_hành,0
552,với,0
552,độ,0
552,nhạy,0
552,chân,0
552,ga,0
552,tốt,0
552,hơn,0
552,phiên_bản,3
552,tiền_nhiệm,4
552,nhờ,0
552,việc,0
552,công_suất,0
552,đã,0
552,được,0
552,tăng,0
552,đáng_kể,0
552,Nhìn_chung,0
552,",",0
552,nhờ,0
552,sử_dụng,0
552,khung,0
552,gầm,0
552,",",0
552,động_cơ,0
552,của,0
552,BMW,0
552,X5,0
552,nên,0
552,VinFast,1
552,Lux,2
552,SA2,2
552,.,2
552,0,2
552,2021,2
552,là,0
552,chiếc,0
552,xe,0
552,mang,0
552,đến,0
552,trải,0
552,nghiệm,0
552,lái,0
552,rõ_ràng,0
552,tốt,0
552,hơn,0
552,Toyota_Fortuner,3
552,2021,4
376,Honda,1
376,là,0
376,một,0
376,trong,0
376,những,0
376,chiếc,0
376,xe,0
376,có,0
376,động_cơ,0
376,ấn_tượng,0
376,hàng_đầu,0
376,phân,3
376,khúc,4
376,mà,0
376,đội_ngũ,0
376,so_sánh,0
376,xe,0
376,chúng_tôi,0
376,đã,0
376,từng,0
376,được,0
376,trải,0
376,nghiệm,0
376,Động_cơ,0
376,trên,0
376,Subaru,1
376,Forester,2
376,2020,2
376,không,0
376,có,0
376,sức_mạnh,0
376,trên,0
376,giấy_tờ,0
376,quá,0
376,ấn_tượng,0
376,như,0
376,đối_thủ,3
374,Ở,0
374,khả_năng,0
374,vận_hành,0
374,",",0
374,Honda,1
374,CR,2
374,-,2
374,V,2
374,2020,2
374,là,0
374,chiếc,0
374,xe,0
374,không,0
374,thay_đổi,0
374,động_cơ,0
374,nên_người,0
374,dùng,0
374,sẽ,0
374,có,0
374,những,0
374,trải,0
374,nghiệm,0
374,không,0
374,khác_biệt,0
374,so,0
374,với,0
374,phiên_bản,3
374,cũ,4
374,Với,0
374,trải,0
374,nghiệm,0
374,thực_tế,0
374,của,0
374,chúng_tôi,0
374,",",0
374,điểm,0
374,mạnh,0
374,của,0
374,Honda,1
374,CR,2
374,-,2
374,V,2
374,vẫn,0
374,nằm,0
374,ở,0
374,động_cơ,0
374,mạnh_mẽ,0
374,hàng_đầu,0
374,phân,3
374,khúc,4
374,Cũng,0
374,tương_tự,0
374,đối_thủ,3
374,",",0
374,Baic,1
374,Beijing,2
374,X7,2
374,2020,2
374,sử_dụng,0
374,động_cơ,0
374,Turbo,0
374,với,0
374,công_suất,0
374,188,0
374,mã_lực,0
344,Nhìn,0
344,ngay,0
344,vào,0
344,thông_số,0
344,sức_mạnh,0
344,động_cơ,0
344,Baic,1
344,Beijing,2
344,X7,2
344,đang,0
344,tỏ,0
344,ra,0
344,vượt_trội,0
344,hơn,0
344,hẳn,0
344,so,0
344,với,0
344,Hyundai_Tucson,3
432,Không_những,0
432,êm_ái,0
432,",",0
432,động_cơ,0
432,dầu,0
432,của,0
432,Sorento,1
432,mới,0
432,còn,0
432,mang,0
432,đến,0
432,những,0
432,trải,0
432,nghiệm,0
432,uy_lực,0
432,không,0
432,khác,0
432,gì,0
432,máy,3
432,xăng,4
432,Rõ_ràng,0
432,",",0
432,so,0
432,với,0
432,Fortuner,3
432,",",0
432,Kia,1
432,Sorento,2
432,là,0
432,chiếc,0
432,xe,0
432,có,0
432,thiên_hướng,0
432,vận_hành,0
432,thể_thao,0
432,hơn,0
432,Không,0
432,chỉ,0
432,tăng,0
432,công_suất,0
432,về,0
432,mặt,0
432,lý_thuyết,0
432,",",0
432,Toyota_Fortuner,0
432,Legender,2
432,đã,0
432,cải_thiện,0
432,ở,0
432,khả_năng,0
432,vận_hành,0
432,với,0
432,độ,0
432,nhạy,0
432,chân,0
432,ga,0
432,tốt,0
432,hơn,0
432,phiên_bản,3
432,tiền_nhiệm,4
443,Ở,0
443,khả_năng,0
443,vận_hành,0
443,",",0
443,MG,1
443,ZS,2
443,đã,0
443,thực_sự,0
443,thay_đổi,0
443,so,0
443,với,0
443,phiên_bản,3
443,tiền_nhiệm,4
443,dù,0
443,động_cơ,0
443,của,0
443,xe,0
443,không,0
443,được,0
443,nâng_cấp,0
443,",",0
443,cải_tiến,0
534,Ford,1
534,Everest,2
534,Titanium,2
534,2020,2
534,là,0
534,một,0
534,chiếc,0
534,xe,0
534,sử_dụng,0
534,động_cơ,0
534,Bi,0
534,-,0
534,Turbo,0
534,và,0
534,có,0
534,sức_mạnh,0
534,tương_đương,0
534,đối_thủ,3
534,với,0
534,210,0
534,mã_lực,0
534,Hơn_nữa,0
534,",",0
534,động_cơ,0
534,trên,0
534,Everest,1
534,mới,0
534,êm_ái,0
534,hơn,0
534,rõ_ràng,0
534,so,0
534,với,0
534,loại,0
534,động_cơ,0
534,cũ,0
534,và,0
534,đặc_biệt,0
534,là,0
534,xe,0
534,có,0
534,hệ_thống,0
534,chống,0
534,ồn,0
534,chủ_động,0
482,Đối_với,0
482,Toyota_Fortuner,1
482,2020,2
482,",",0
482,chiếc,0
482,xe,0
482,này,0
482,cũng,0
482,sử_dụng,0
482,động_cơ,0
482,dầu,0
482,2.4,0
482,L,0
482,",",0
482,nhưng,0
482,công_suất,0
482,thấp,0
482,hơn,0
482,đáng_kể,0
482,so,0
482,với,0
482,đối_thủ,3
482,Cùng,0
482,với,0
482,đó,0
482,",",0
482,khả_năng,0
482,vận_hành,0
482,vẫn,0
482,luôn,0
482,là,0
482,điểm,0
482,mạnh,0
482,của,0
482,mẫu,1
482,xe,2
482,này,2
482,trong,0
482,phân,3
482,khúc,4
482,với,0
482,động_cơ,0
482,",",0
482,khung,0
482,gầm,0
482,ổn_định,0
482,",",0
482,cảm_giác,0
482,lái,0
482,tốt,0
375,Động_cơ,0
375,trên,0
375,mang,0
375,đến,0
375,sức_mạnh,0
375,188,0
375,mã_lực,0
375,và,0
375,cũng,0
375,với,0
375,CX,0
375,-,0
375,5,0
375,",",0
375,CRV,1
375,là,0
375,xe,0
375,có,0
375,sức_mạnh,0
375,lớn,0
375,nhất,0
375,phân,3
375,khúc,4
375,CUV,4
375,tại,4
375,Việt_Nam,4
484,Toyota_Hilux,1
484,Adventure,2
484,2020,2
484,được,0
484,trang_bị,0
484,khối,0
484,động_cơ,0
484,dầu,0
484,Diesel,0
484,1GD,0
484,-,0
484,FTV,0
484,",",0
484,4,0
484,xi_lanh,0
484,thẳng,0
484,hàng,0
484,cho,0
484,công_suất,0
484,201,0
484,mã_lực,0
484,(,0
484,tăng,0
484,27,0
484,mã_lực,0
484,),0
484,và,0
484,mô,0
484,-,0
484,men,0
484,xoắn,0
484,500,0
484,Nm,0
484,(,0
484,tăng,0
484,50,0
484,Nm,0
484,),0
484,so,0
484,với,0
484,bản,3
484,cũ,4
484,trước_đây,4
538,Toyota_Hilux,1
538,Adventure,2
538,2020,2
538,giờ_đây,0
538,là,0
538,chiếc,0
538,xe,0
538,với,0
538,động_cơ,0
538,mạnh_mẽ,0
538,khi,0
538,công_suất,0
538,xe,0
538,đã,0
538,tăng,0
538,27,0
538,mã_lực,0
538,và,0
538,mô,0
538,-,0
538,men,0
538,xoắn,0
538,cũng,0
538,tăng,0
538,50,0
538,Nm,0
538,so,0
538,với,0
538,phiên_bản,3
538,tiền_nhiệm,4
538,Chiếc,1
538,xe,2
538,này,2
538,có,0
538,độ,0
538,nhạy,0
538,chân,0
538,ga,0
538,ấn_tượng,0
538,hơn,0
538,giúp,0
538,khả_năng,0
538,tăng_tốc,0
538,của,0
538,xe,0
538,được,0
538,cải_thiện,0
538,đáng_kể,0
538,so,0
538,với,0
538,chính,0
538,động_cơ,0
538,này,0
538,ở,0
538,đời,3
538,cũ,4
538,Nhìn_chung,0
538,",",0
538,cả,0
538,Toyota_Hilux,1
538,Adventure,2
538,2020,2
538,hay,0
538,Ford,3
538,Ranger,4
538,Wildtrak,4
538,2020,4
538,đều,0
538,là,0
538,những,0
538,chiếc,0
538,xe,0
538,bán,0
538,tải,0
538,có,0
538,khả_năng,0
538,vận_hành,0
538,ấn_tượng,0
426,Nhìn,0
426,nhanh,0
426,vào,0
426,thông_số,0
426,trên,0
426,giấy_tờ,0
426,",",0
426,Hyundai,1
426,Kona,2
426,đang,0
426,tỏ,0
426,ra,0
426,chiếm,0
426,ưu_thế,0
426,hơn,0
426,nhờ,0
426,động_cơ,0
426,tăng,0
426,áp,0
426,1.6,0
426,L,0
426,lớn,0
426,hơn,0
426,1.4,0
426,L,0
426,của,0
426,Kia_Seltos,3
56,Hyundai,1
56,Tucson,2
56,có,0
56,phần,0
56,động_cơ_thể_hiện,0
56,sức_mạnh,0
56,tốt,0
56,hơn,0
56,với,0
56,155,0
56,mã_lực,0
56,Động_cơ,0
56,với,0
56,sức_mạnh,0
56,tốt,0
56,hơn,0
56,cũng,0
56,là,0
56,điểm,0
56,nhấn,0
56,mà,0
56,thương_hiệu,1
56,Hàn_Quốc,2
56,mang,0
56,lại,0
378,Peugeot,1
378,5008,2
378,Active,2
378,2020,2
378,cũng,0
378,dùng,0
378,động_cơ,0
378,tăng,0
378,áp,0
378,nhưng,0
378,sức_mạnh,0
378,thấp,0
378,hơn,0
378,đáng_kể,0
378,so,0
378,với,0
378,đối_thủ,3
511,Động_cơ,0
511,1.5,0
511,L,0
511,trên,0
511,Toyota_Avanza,1
511,không,0
511,khác,0
511,với,0
511,đối_thủ,3
511,nên,0
511,sẽ,0
511,không,0
511,mang,0
511,lại,0
511,khả_năng,0
511,cầm,0
511,lái,0
511,thích_thú,0
511,hay,0
511,quá,0
511,lanh_lẹ,0
511,dành,0
511,cho,0
511,tài_xế,0
525,Nói,0
525,về,0
525,cảm_giác,0
525,lái,0
525,của,0
525,Honda,1
525,CR,2
525,-,2
525,V,2
525,2020,2
525,",",0
525,mẫu,0
525,xe,0
525,này,0
525,sử_dụng,0
525,động_cơ,0
525,tăng,0
525,áp,0
525,tạo,0
525,ra,0
525,đến,0
525,188,0
525,mã_lực,0
525,hơn,0
525,nhiều,3
525,đối_thủ,4
358,Ở,0
358,chiều,0
358,ngược_lại,0
358,",",0
358,Toyota_Fortuner,1
358,2020,2
358,dù,0
358,sử_dụng,0
358,động_cơ,0
358,dung_tích,0
358,lớn,0
358,đến,0
358,2.8,0
358,L,0
358,nhưng,0
358,công_suất,0
358,xe,0
358,ở,0
358,mức,0
358,177,0
358,mã_lực,0
358,",",0
358,thấp,0
358,hơn,0
358,khả,0
358,nhiều,0
358,so,0
358,với,0
358,đối_thủ,3
358,Trên,0
358,thực_tế,0
358,",",0
358,động_cơ,0
358,của,0
358,Toyota_Fortuner,1
358,2020,2
358,không,0
358,mang,0
358,đến,0
358,những,0
358,trải,0
358,nghiệm,0
358,quá,0
358,tốt,0
358,như,0
358,đối_thủ,3
346,Theo,0
346,công_bố,0
346,",",0
346,MG,1
346,HS,2
346,2020,2
346,là,0
346,một,0
346,trong,0
346,những,0
346,chiếc,0
346,xe,0
346,an_toàn,0
346,nhất,0
346,phân,3
346,khúc,4
346,nhờ,0
346,sở_hữu,0
346,nhiều,0
346,công_nghệ,0
346,tiên_tiến,0
490,Cũng,0
490,tương_tự,0
490,đối_thủ,3
490,",",0
490,Suzuki,1
490,Ertiga,2
490,Sport,2
490,2020,2
490,dùng,0
490,động_cơ,0
490,cũ,0
490,mã_hiệu,0
490,KB15,0
490,",",0
490,4,0
490,xy,0
490,-,0
490,lanh,0
490,thẳng,0
490,hàng,0
490,",",0
490,dung_tích,0
490,1.5,0
490,L,0
490,cho,0
490,công_suất,0
490,103,0
490,mã_lực,0
490,và,0
490,mô,0
490,-,0
490,men,0
490,xoắn,0
490,138,0
490,Nm,0
514,Tương_tự,0
514,",",0
514,Toyota_Rush,1
514,2020,2
514,đang,0
514,bán,0
514,ở,0
514,Việt_Nam,0
514,dùng,0
514,động_cơ,0
514,xăng,0
514,dung_tích,0
514,1.5,0
514,L,0
514,",",0
514,4,0
514,xi,0
514,-,0
514,lanh,0
514,cho,0
514,công_suất,0
514,tối_đa,0
514,102,0
514,mã_lực,0
514,và,0
514,mô,0
514,men,0
514,xoắn,0
514,tối_đa,0
514,134,0
514,Nm,0
513,Không,0
513,chỉ,0
513,đi,0
513,trong,0
513,đô_thị,0
513,",",0
513,xe,1
513,còn,0
513,có,0
513,khả_năng,0
513,vận_hành,0
513,tốt,0
513,ở,0
513,nhiều,0
513,cung,0
513,đường,0
513,hơn,0
513,với,0
513,khoảng,0
513,sáng,0
513,gầm,0
513,đến,0
513,200,0
513,mm,0
513,so,0
513,với,0
513,180,0
513,mm,0
513,của,0
513,Ertiga,3
493,Tương_tự,0
493,đối_thủ,3
493,",",0
493,Toyota_Rush,1
493,hiện_hành,0
493,được,0
493,trang_bị,0
493,khối,0
493,động_cơ,0
493,xăng,0
493,dung_tích,0
493,1.5,0
493,L,0
493,",",0
493,4,0
493,xy,0
493,lanh,0
493,cho,0
493,công_suất,0
493,cực_đại,0
493,102,0
493,mã_lực,0
493,và,0
493,mô,0
493,men,0
493,xoắn,0
493,tối_đa,0
493,134,0
493,Nm,0
545,Đồng_thời,0
545,",",0
545,Kia,1
545,Soluto,2
545,2020,2
545,sử_dụng,0
545,khối,0
545,động_cơ,0
545,nhỏ,0
545,",",0
545,công_suất,0
545,thấp,0
545,hơn,0
545,nên,0
545,những,0
545,cú,0
545,nước_rút,0
545,",",0
545,vượt,0
545,xe,0
545,sẽ,0
545,có,0
545,phần,0
545,thua_kém,0
545,đối_thủ,3
477,Nhiều,0
477,người,0
477,cho,0
477,rằng,0
477,Kia_Soluto,1
477,2019,2
477,có,0
477,động_cơ,0
477,lớn,0
477,hơn,0
477,cho,0
477,công_suất,0
477,và,0
477,mô,0
477,-,0
477,men,0
477,xoắn,0
477,lớn,0
477,hơn,0
477,Mitsubishi,3
477,Attrage,4
477,2020,4
489,Kia,1
489,Rondo,2
489,2020,2
489,vượt_trội,0
489,hơn,0
489,so,0
489,với,0
489,Mitsubishi,3
489,Xpander,4
489,2020,4
489,về,0
489,sức_mạnh,0
489,và,0
489,khả_năng,0
489,vận_hành,0
475,So,0
475,với,0
475,bản,3
475,cũ,4
475,",",0
475,động_cơ,0
475,trên,0
475,GLC,1
475,300,2
475,mới,0
475,mạnh,0
475,hơn,0
475,13,0
475,mã_lực,0
475,",",0
475,mô,0
475,-,0
475,men,0
475,xoắn,0
475,được,0
475,giữ,0
475,nguyên,0
475,cùng,0
475,hộp_số,0
475,tự_động,0
475,9,0
475,cấp,0
475,9G,0
475,-,0
475,Tronic,0
475,và,0
475,hệ_thống,0
475,dẫn_động,0
475,4Matic,0
475,Ở,0
475,phương_diện,0
475,động_cơ,0
475,",",0
475,Mer,1
475,GLC,2
475,300,2
475,4Matic,2
475,tiếp_tục,0
475,cho,0
475,thấy,0
475,khả_năng,0
475,hoạt_động,0
475,tốt,0
475,hơn,0
475,với,0
475,công_suất,0
475,nhỉnh,0
475,hơn,0
475,6,0
475,mã_lực,0
475,so,0
475,với,0
475,X3,3
475,dù,0
475,cùng,0
475,là,0
475,máy,0
475,tăng,0
475,áp,0
475,2.0,0
475,L,0
474,Bằng,0
474,việc,0
474,tăng,0
474,hầu_hết,0
474,thông_số,0
474,kích_thước,0
474,xe,0
474,và,0
474,hạ,0
474,thấp,0
474,trọng_tâm,0
474,",",0
474,Lexus,1
474,ES,2
474,250,2
474,2020,2
474,sẽ,0
474,có,0
474,khả_năng,0
474,vận_hành,0
474,tốt,0
474,hơn,0
544,Mẫu,1
544,xe,2
544,của,2
544,Toyota,2
544,mang,0
544,lại,0
544,cảm_giác,0
544,tăng_tốc,0
544,tốt,0
544,hơn,0
544,đối_thủ,3
544,Hyundai_Accent,4
544,vì,0
544,sở_hữu,0
544,động_cơ,0
544,mạnh,0
544,hơn,0
393,Như_vậy,0
393,",",0
393,khối,0
393,động_cơ,0
393,của,0
393,Ford,1
393,EcoSport,2
393,2020,2
393,thể_hiện,0
393,sức_mạnh,0
393,vận_hành,0
393,và,0
393,hiệu_suất,0
393,tiêu_hao,0
393,nhiên_liệu,0
393,tốt,0
393,hơn,0
393,so,0
393,với,0
393,Honda,3
393,Jazz,4
393,2020,4
536,Công_suất,0
536,động_cơ,0
536,xe,0
536,Toyota_Hiace,1
536,2020,2
536,mạnh,0
536,hơn,0
536,Ford,3
536,Transit,4
536,2020,4
452,Nhưng,0
452,có_lẽ,0
452,",",0
452,Hyundai,3
452,Elantra,4
452,chỉ,0
452,Sport,0
452,ở,0
452,tên,0
452,gọi,0
452,còn,0
452,khả_năng,0
452,vận_hành,0
452,ở,0
452,phân,0
452,khúc,0
452,này,0
452,thì,0
452,Honda,1
452,Civic,2
452,RS,2
452,nổi_trội,0
452,hơn,0
455,Động_cơ,0
455,trên,0
455,Mazda,1
455,3,2
455,2020,2
455,không,0
455,thay_đổi,0
455,so,0
455,với,0
455,bản,3
455,cũ,4
455,về,0
455,các,0
455,thông_số,0
455,nhưng,0
455,hãng,0
455,xe,0
455,Nhật_Bản,0
455,cho,0
455,biết,0
455,đã,0
455,tinh_chỉnh,0
455,để,0
455,có,0
455,khả_năng,0
455,vận_hành,0
455,hiệu_quả,0
455,hơn,0
455,Honda,1
455,Civic,2
455,RS,2
455,2020,2
455,có,0
455,khả_năng,0
455,vận_hành,0
455,ấn_tượng,0
455,nhất,0
455,phân,3
455,khúc,4
455,hạng,4
455,C,4
539,Nhờ,0
539,sở_hữu,0
539,một,0
539,thân_hình,0
539,khoẻ_khoắn,0
539,",",0
539,không,0
539,quá,0
539,cồng_kềnh,0
539,",",0
539,Kia,1
539,Sorento,2
539,vận_hành,0
539,một_cách,0
539,tự_tin,0
539,",",0
539,mạnh_mẽ,0
539,",",0
539,ăn_đứt,0
539,đối_thủ,3
539,đến,4
539,từ,4
539,Nhật_Bản,4
419,Nhờ,0
419,sử_dụng,0
419,động_cơ,0
419,có,0
419,dung_tích,0
419,lớn,0
419,hơn,0
419,",",0
419,tạo,0
419,ưu_thế,0
419,về,0
419,cả,0
419,công_suất,0
419,lẫn,0
419,momen,0
419,xoắn,0
419,",",0
419,Kia_Optima,1
419,2019,2
419,2.0,2
419,AT,2
419,mang,0
419,lại,0
419,cảm_giác,0
419,lái,0
419,bốc,0
419,hơn,0
419,nhưng,0
419,nó,0
419,không_thể,0
419,tạo,0
419,ra,0
419,sự,0
419,hưng_phấn,0
419,mỗi,0
419,lần,0
419,thốc,0
419,ga,0
419,đáng,0
419,cân_nhắc,0
419,như,0
419,Toyota_Corolla,3
419,Altis,4
419,2019,4
419,1.8,4
419,G,4
419,CVT,4
515,Nhìn,0
515,vào,0
515,các,0
515,thông_số,0
515,trên,0
515,",",0
515,động_cơ,0
515,của,0
515,Kia_Rondo,1
515,2019,2
515,có,0
515,vẻ,0
515,mạnh_mẽ,0
515,và,0
515,khả_năng,0
515,vận_hành,0
515,vượt_trội,0
515,so,0
515,với,0
515,Avanza,3
364,Cùng,0
364,sử_dụng,0
364,động_cơ,0
364,dung_tích,0
364,2.0,0
364,L,0
364,",",0
364,nhưng,0
364,Ford_Tourneo,1
364,2019,2
364,đang,0
364,sở_hữu,0
364,những,0
364,thông_số,0
364,công_suất,0
364,và,0
364,mô,0
364,-,0
364,men,0
364,xoắn,0
364,hơn,0
